Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
22,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or shared memory management patterns typical for AIA integration. ...,[struct neuron_ioctl_crwl_nc_map_ext; struct neuron_ioctl_crwl_nc_map],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
23,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would typically be as...,[struct neuron_ioctl_crwl_nc_map_ext],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
24,user_copy:ncdev_device_bdf,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_device_bdf` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily retrieves PCI ...,[struct neuron_ioctl_device_bdf],[bus_number; slot; func]
25,user_copy:ncdev_device_info,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_device_info` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that is typical for AIA integrati...,[struct neuron_ioctl_device_info],[connected_devices[]; bar_address[]; bar_size[]]
26,user_copy:ncdev_mem_get_info_deprecated,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves information about a mem...,[struct neuron_ioctl_mem_get_info; struct mem_chunk],[mem_handle; pa; mmap_offset]
27,user_copy:ncdev_acquire_neuron_ds,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily focuses on ...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
28,user_copy:ncdev_cinit_set_state,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `ncdev_cinit_set_state` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not perform actions such as ...,[struct neuron_ioctl_cinit_set],[nc_id]
29,user_copy:ncdev_semaphore_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not directly interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily ...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
30,user_copy:ncdev_nc_model_started_count,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_nc_model_started_count` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user spac...,[struct neuron_ioctl_nc_model_started_count],[nc_id; started_count]
31,ncdev_open,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `ncdev_open` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily handles device opening logic...,None,None
32,ncdev_misc_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_misc_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an IOCTL h...,None,None
33,ncdev_crwl_nc_range_mark,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user com...,[struct neuron_ioctl_crwl_nc_map_ext],[None identified]
34,ncdev_release,ioctl_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The `ncdev_release` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of a device,...",None,None
35,ncdev_semaphore_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily handles semaphore operations an...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
1,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would typically be as...,[struct neuron_ioctl_crwl_nc_map_ext],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
2,user_copy:ncdev_acquire_neuron_ds,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily focuses on ...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
3,user_copy:ncdev_cinit_set_state,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0%)**: The function `ncdev_cinit_set_state` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not perform actions such as ...,[struct neuron_ioctl_cinit_set],[nc_id]
4,user_copy:ncdev_semaphore_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not directly interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily ...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
5,user_copy:ncdev_nc_model_started_count,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_nc_model_started_count` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user spac...,[struct neuron_ioctl_nc_model_started_count],[nc_id; started_count]
6,ncdev_semaphore_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily handles semaphore operations an...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
7,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or shared memory management patterns typical for AIA integration. ...,[struct neuron_ioctl_crwl_nc_map_ext; struct neuron_ioctl_crwl_nc_map],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
8,user_copy:ncdev_mem_alloc,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is likely to be relevant for an AI Accelerator (AIA) context. It uses ...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
9,user_copy:ncdev_mem_get_pa_deprecated,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `ncdev_mem_get_pa_deprecated` is involved in obtaining a physical address (PA) for a memory chunk associated with an AI Accelerator (AIA). It uses t...,[struct neuron_ioctl_mem_get_pa; struct mem_chunk],[mem_handle; pa; mc_handle; pa (from mem_chunk)]
10,user_copy:ncdev_mem_buf_copy,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (70%)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is relevant for AI Accelerator integration. It handles memory management and user...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; size; offset; copy_to_mem_handle; mc->va; mc->pa]
11,ncdev_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (70)**: The function `ncdev_ioctl` handles various IOCTL commands that are likely related to memory management and operations involving the AI Accelerator (AIA). It chec...,[neuron_attached_process; neuron_reset_request],[pid; memory_used; nc_map; bar0_pa; bar0_size; bar2_pa; bar2_size; bar4_pa; bar4_size]
12,ncdev_misc_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (0)**: The function `ncdev_misc_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an IOCTL h...,None,None
13,ncdev_crwl_nc_range_mark,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user com...,[struct neuron_ioctl_crwl_nc_map_ext],[None identified]
14,user_copy:ncdev_device_info,user_copy_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `ncdev_device_info` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that is typical for AIA integrati...,[struct neuron_ioctl_device_info],[connected_devices[]; bar_address[]; bar_size[]]
15,user_copy:ncdev_mem_get_info_deprecated,user_copy_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction (60%)**: The function `ncdev_mem_get_info_deprecated` interacts with memory management, specifically retrieving information about a memory chunk associated with an AI Accelera...",[neuron_ioctl_mem_get_info],[mem_handle; pa; mmap_offset]
16,user_copy:ncdev_mem_get_info_deprecated,user_copy_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves information about a mem...,[struct neuron_ioctl_mem_get_info; struct mem_chunk],[mem_handle; pa; mmap_offset]
17,user_copy:ncdev_bar_read,user_copy_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (60)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which are relevant to AI Accelerator integration. It allocates memory for data ...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron chunk ID)]
18,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_free_expired_mc,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mpset_free_expired_mc` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that would typically involve...,None,None
19,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_get_lifespan_head,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mpset_get_lifespan_head` does not interact with any AI Accelerator (AIA) relevant operations. It primarily retrieves a pointer to a `list_head` stru...,None,None
20,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_free_lifespan_list,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mpset_free_lifespan_list` does not interact with any AI Accelerator (AIA) related operations. It primarily deals with freeing memory chunks from a ...,None,None
21,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_align,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mc_alloc_align` does not directly interact with any AI Accelerator (AIA) related memory management functions or operations. It simply calls `mc_all...,None,None
22,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_alloc_internal,functions_by_file,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations. It allocates memory for a `mem_chunk`, ...",[struct mem_chunk],[mc->pa; mc->va; mc->mc_handle; mc->pid]
23,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_add_to_lifespan_list,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mc_add_to_lifespan_list` does not interact with any AI Accelerator (AIA) relevant operations. It simply adds a memory chunk (`mem_chunk`) to a lifes...,None,None
24,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_insert_node,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mc_insert_node` is primarily focused on inserting a node into a red-black tree structure (`rb_root`) and does not involve any operations related to...,None,None
25,aws-neuronx-2.20.28.0/neuron_mempool.c:mpset_search_mc,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mpset_search_mc` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily performs a search operation within ...,None,None
26,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_free,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `mc_free` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with freeing memory chunks and ...,None,None
27,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_remove_node,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mc_remove_node` does not involve any operations related to AI Accelerator integration or shared memory management. It simply removes a node from a r...,None,None
28,aws-neuronx-2.20.28.0/neuron_mempool.c:mc_remove_from_lifespan_list,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `mc_remove_from_lifespan_list` does not involve any operations related to AI Accelerator integration or shared memory management. It simply removes a...,None,None
29,mc_alloc_internal,dma_operations,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is relevant for AI Accelerator integration, particularly in managing memory for shared r...",[struct mem_chunk],[mc->pa; mc->va; mc->size; mc->dram_channel; mc->dram_region; mc->nc_id; mc->pid]
30,user_copy:ncdev_device_basic_info,user_copy_operations,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (0)**: The function `ncdev_device_basic_info` does not involve any operations related to AI Accelerator integration, such as pinning user pages, managing DMA buffers, or...",[struct neuron_ioctl_device_basic_info],[None identified]
31,user_copy:ncdev_compatible_version,user_copy_operations,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (0)**: The function `ncdev_compatible_version` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not pin user pages, iterat...",[struct neuron_ioctl_compatible_version],[None identified]
32,user_copy:neuron_copy_from_user,user_copy_operations,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `neuron_copy_from_user` does not directly interact with any AI Accelerator (AIA) relevant functions. It primarily focuses on copying data from user s...,None,None
33,user_copy:ncdev_device_bdf,user_copy_operations,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `ncdev_device_bdf` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily retrieves PCI ...,[struct neuron_ioctl_device_bdf],[bus_number; slot; func]
34,ncdev_open,ioctl_operations,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The `ncdev_open` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily handles device opening logic...,None,None
35,ncdev_release,ioctl_operations,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (0)**: The `ncdev_release` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of a device,...",None,None
1,user_copy:ncdev_device_basic_info,user_copy_operations,Message_Structure_Handling,100,"**AIARelevantFunction Score (0)**: The function `ncdev_device_basic_info` does not involve any operations related to AI Accelerator integration, such as pinning user pages, managing DMA buffers, or...",[struct neuron_ioctl_device_basic_info],[None identified]
2,user_copy:ncdev_compatible_version,user_copy_operations,Message_Structure_Handling,100,"**AIARelevantFunction Score (0)**: The function `ncdev_compatible_version` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not pin user pages, iterat...",[struct neuron_ioctl_compatible_version],[None identified]
3,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would typically be as...,[struct neuron_ioctl_crwl_nc_map_ext],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
4,user_copy:ncdev_device_bdf,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_device_bdf` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily retrieves PCI ...,[struct neuron_ioctl_device_bdf],[bus_number; slot; func]
5,user_copy:ncdev_acquire_neuron_ds,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily focuses on ...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
6,user_copy:ncdev_cinit_set_state,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0%)**: The function `ncdev_cinit_set_state` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It does not perform actions such as ...,[struct neuron_ioctl_cinit_set],[nc_id]
7,user_copy:ncdev_semaphore_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not directly interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily ...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
8,user_copy:ncdev_nc_model_started_count,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_nc_model_started_count` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user spac...,[struct neuron_ioctl_nc_model_started_count],[nc_id; started_count]
9,ncdev_semaphore_ioctl,ioctl_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily handles semaphore operations an...,[struct neuron_ioctl_semaphore],[nc_id; semaphore_index; value]
10,user_copy:ncdev_device_info,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `ncdev_device_info` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that is typical for AIA integrati...,[struct neuron_ioctl_device_info],[connected_devices[]; bar_address[]; bar_size[]]
11,user_copy:ncdev_mem_get_info_deprecated,user_copy_operations,Message_Structure_Handling,90,"**AIARelevantFunction (60%)**: The function `ncdev_mem_get_info_deprecated` interacts with memory management, specifically retrieving information about a memory chunk associated with an AI Accelera...",[neuron_ioctl_mem_get_info],[mem_handle; pa; mmap_offset]
12,user_copy:ncdev_mem_get_info_deprecated,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves information about a mem...,[struct neuron_ioctl_mem_get_info; struct mem_chunk],[mem_handle; pa; mmap_offset]
13,user_copy:ncdev_mem_alloc,user_copy_operations,Message_Structure_Handling,85,"**AIARelevantFunction Score (80)**: The function `ncdev_mem_alloc` is involved in memory allocation for a neuron device, which is likely to be relevant for an AI Accelerator (AIA) context. It uses ...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
14,user_copy:ncdev_mem_get_pa_deprecated,user_copy_operations,Message_Structure_Handling,85,**AIARelevantFunction Score (80)**: The function `ncdev_mem_get_pa_deprecated` is involved in obtaining a physical address (PA) for a memory chunk associated with an AI Accelerator (AIA). It uses t...,[struct neuron_ioctl_mem_get_pa; struct mem_chunk],[mem_handle; pa; mc_handle; pa (from mem_chunk)]
15,mc_alloc_internal,dma_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `mc_alloc_internal` is involved in memory allocation, which is relevant for AI Accelerator integration, particularly in managing memory for shared r...",[struct mem_chunk],[mc->pa; mc->va; mc->size; mc->dram_channel; mc->dram_region; mc->nc_id; mc->pid]
16,user_copy:neuron_copy_from_user,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `neuron_copy_from_user` does not directly interact with any AI Accelerator (AIA) relevant functions. It primarily focuses on copying data from user s...,None,None
17,user_copy:ncdev_crwl_nc_range_mark,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or shared memory management patterns typical for AIA integration. ...,[struct neuron_ioctl_crwl_nc_map_ext; struct neuron_ioctl_crwl_nc_map],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
18,user_copy:ncdev_mem_buf_copy,user_copy_operations,Message_Structure_Handling,80,"**AIARelevantFunction Score (70%)**: The function `ncdev_mem_buf_copy` is involved in copying memory buffers, which is relevant for AI Accelerator integration. It handles memory management and user...",[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; size; offset; copy_to_mem_handle; mc->va; mc->pa]
19,ncdev_ioctl,ioctl_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (70)**: The function `ncdev_ioctl` handles various IOCTL commands that are likely related to memory management and operations involving the AI Accelerator (AIA). It chec...,[neuron_attached_process; neuron_reset_request],[pid; memory_used; nc_map; bar0_pa; bar0_size; bar2_pa; bar2_size; bar4_pa; bar4_size]
20,ncdev_crwl_nc_range_mark,ioctl_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user com...,[struct neuron_ioctl_crwl_nc_map_ext],[None identified]
21,user_copy:ncdev_bar_read,user_copy_operations,Message_Structure_Handling,70,"**AIARelevantFunction Score (60)**: The function `ncdev_bar_read` interacts with memory management and data transfer, which are relevant to AI Accelerator integration. It allocates memory for data ...",[mem_chunk; neuron_device],[pa (physical address); va (virtual address); nc_id (neuron chunk ID)]
