Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
27,hailort-drivers/linux/pcie/src/pcie.c:hailo_get_allocation_mode,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_get_allocation_mode` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily checks the al...,None,None
28,hailort-drivers/linux/pcie/src/pcie.c:is_kmalloc_dma_capable,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `is_kmalloc_dma_capable` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily checks if a device is capab...,None,None
29,hailort-drivers/linux/pcie/src/pcie.c:hailo_activate_board,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_activate_board` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on enabling...,None,None
30,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_disable_aspm,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_disable_aspm` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily deals with disab...,None,None
31,hailort-drivers/linux/pcie/src/pcie.c:enable_boot_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `enable_boot_interrupts` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primar...,None,None
32,hailort-drivers/linux/pcie/src/pcie.c:hailo_enable_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_enable_interrupts` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on enab...,None,None
33,hailort-drivers/linux/pcie/src/pcie.c:load_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `load_firmware` function does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It primarily...,None,None
34,hailort-drivers/linux/pcie/src/pcie.c:load_nnc_firmware,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `load_nnc_firmware` does not directly interact with shared memory or DMA operations that are typical for AI Accelerator integration. It primarily fo...,None,None
35,hailort-drivers/linux/pcie/src/pcie.c:wait_for_firmware_completion,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `wait_for_firmware_completion` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily waits for a...,None,None
36,hailort-drivers/linux/pcie/src/pcie.c:disable_boot_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `disable_boot_interrupts` does not interact with any AI Accelerator (AIA) relevant functionality. It simply disables boot interrupts by setting a fi...,None,None
37,hailort-drivers/linux/pcie/src/pcie.c:hailo_disable_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_disable_interrupts` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily focuses on disabling interrupts...,None,None
38,hailort-drivers/linux/pcie/src/pcie.c:power_mode_enabled,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `power_mode_enabled` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply checks a global variabl...,None,None
39,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_insert_board,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_insert_board` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily manages a linked list of `hailo_...,None,None
40,hailort-drivers/linux/pcie/src/pcie.c:hailo_pcie_get_board_index,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_pcie_get_board_index` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily retrieves a ...,None,None
41,hailort-drivers/linux/pcie/src/pcie.c:update_channel_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `update_channel_interrupts` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily updates chann...,None,None
42,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_controller_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_controller_init` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily initializes a VDMA ...,None,None
43,hailort-drivers/linux/pcie/../vdma/vdma.c:init_vdma_engines,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `init_vdma_engines` does not interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily focuses on initializing an array...,None,None
44,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_set_dma_mask,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_set_dma_mask` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on setting th...,None,None
45,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_file_context_init,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_file_context_init` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It p...,None,None
46,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_ioctl,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_ioctl` does not directly involve operations that share memory with an AI Accelerator (AIA). It primarily serves as an entry point for var...,[hailo_vdma_interrupts_read_timestamp_params; hailo_vdma_file_context; hailo_vdma_controller],[enabled_channels_bitmap; timestamps_count; last_vdma_user_buffer_handle; last_vdma_handle]
47,hailort-drivers/linux/pcie/../vdma/vdma.c:get_dma_direction,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `get_dma_direction` does not interact with shared memory or facilitate communication between the CPU and an AI Accelerator (AIA). It simply translat...,None,None
48,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_update_interrupts_mask,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_update_interrupts_mask` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily updat...,None,None
49,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_irq_handler,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_irq_handler` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily handles in...,None,None
50,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_wakeup_interrupts,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_wakeup_interrupts` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA...,None,None
51,hailort-drivers/linux/pcie/../vdma/vdma.c:hailo_vdma_file_context_finalize,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_file_context_finalize` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses...,None,None
52,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_find_low_memory_buffer,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_find_low_memory_buffer` does not interact with shared memory or AI Accelerator (AIA) functionalities. It simply searches for a low memory...,None,None
53,hailort-drivers/linux/pcie/../vdma/memory.c:is_dmabuf_vma,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `is_dmabuf_vma` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that would typically involve shared...,None,None
54,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_find_mapped_user_buffer,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_find_mapped_user_buffer` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It simply searches throu...,None,None
55,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_find_descriptors_buffer,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_find_descriptors_buffer` does not interact with shared memory or AI Accelerator (AIA) functionalities. It simply traverses a linked list ...,None,None
56,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_buffer_sync,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_buffer_sync` does not directly interact with shared memory or DMA operations that are typical for AI Accelerator integration. It primaril...,None,None
57,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_buffer_sync_cyclic,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_buffer_sync_cyclic` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify i...,None,None
58,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_desc_list_release,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_desc_list_release` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuses ...,[hailo_descriptors_list_buffer],[dma_address; kernel_address; handle]
59,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_buffer_put,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_buffer_put` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply calls `kref_put` to ...,None,None
60,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_clear_mapped_user_buffer_list,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_clear_mapped_user_buffer_list` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that wou...,None,None
61,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_clear_descriptors_buffer_list,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_clear_descriptors_buffer_list` does not directly involve any operations that share memory with an AI Accelerator (AIA). It primarily focu...,[struct hailo_descriptors_list_buffer],[handle; dma_address]
62,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_clear_low_memory_buffer_list,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_clear_low_memory_buffer_list` does not interact with an AI Accelerator (AIA) or shared memory mechanisms. It primarily focuses on clearin...,None,None
63,hailort-drivers/linux/pcie/../vdma/memory.c:hailo_vdma_clear_continuous_buffer_list,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_clear_continuous_buffer_list` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily deals with clea...,None,None
64,hailo_desc_list_release,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_release` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on re...,[struct hailo_descriptors_list_buffer],[dma_address; kernel_address; handle]
65,unmap_buffer,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `unmap_buffer` does not interact with an AI Accelerator (AIA) or shared memory management relevant to AIA operations. It primarily deals with unmapp...,None,None
66,user_copy:hailo_query_driver_info,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_query_driver_info` does not interact with shared memory or perform any operations that would typically be associated with AI Accelerator integ...,[struct hailo_driver_info],[None identified]
67,user_copy:hailo_query_device_properties,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_query_device_properties` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily retrieves device...,[hailo_device_properties],[None identified]
68,user_copy:hailo_mark_as_in_use,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_mark_as_in_use` does not involve any operations related to shared memory management or direct interaction with an AI Accelerator (AIA). It pri...,[struct hailo_mark_as_in_use_params],[None identified]
69,user_copy:hailo_desc_list_create_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_create_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory in a way that would qualify it as an A...,[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
70,user_copy:hailo_desc_list_create_ioctl,user_copy_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_desc_list_create_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. Instead, it primarily hand...",[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
71,user_copy:hailo_vdma_buffer_sync_ioctl,user_copy_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_vdma_buffer_sync_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on synchronizing a buffer,...",[hailo_vdma_buffer_sync_params],[handle; user_address]
72,user_copy:hailo_vdma_enable_channels_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_enable_channels_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on enabling channels f...,[hailo_vdma_enable_channels_params; hailo_vdma_file_context],[enabled_channels_bitmap]
73,user_copy:hailo_vdma_interrupts_wait_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_interrupts_wait_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles interrupts and waits f...,[hailo_vdma_interrupts_wait_params],[channels_bitmap_per_engine; channels_count; irq_data.engine_index; irq_data.channel_index]
74,user_copy:hailo_vdma_interrupts_wait_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_interrupts_wait_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory between the CPU and an AIA. Instea...,[hailo_vdma_interrupts_wait_params],[channels_bitmap_per_engine; channels_count; irq_data]
75,user_copy:hailo_vdma_disable_channels_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_disable_channels_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualif...,[hailo_vdma_disable_channels_params; hailo_vdma_file_context],[enabled_channels_bitmap]
76,user_copy:hailo_desc_list_release_ioctl,user_copy_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_desc_list_release_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory between the CPU and AIA. Instead, it ...",[hailo_desc_list_release_params; hailo_descriptors_list_buffer],[desc_handle; handle; dma_address]
77,user_copy:hailo_vdma_buffer_unmap_ioctl,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_buffer_unmap_ioctl` does not directly involve operations that share memory with an AI Accelerator (AIA). It primarily focuses on unmappin...,[hailo_vdma_buffer_unmap_params],[mapped_handle]
78,hailo_pcie_fops_open,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_pcie_fops_open` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the ope...,None,None
79,hailo_general_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_general_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entr...,None,None
80,hailo_nnc_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_nnc_ioctl` does not directly interact with shared memory or perform operations that would typically be associated with an AI Accelerator (AIA)...,None,None
81,hailo_read_notification_ioctl,ioctl_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_read_notification_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). Instead, it primarily handles notifications an...",[struct hailo_d2h_notification],[buffer_len; buffer]
82,hailo_vdma_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point for various IOCTL com...,[struct hailo_vdma_interrupts_read_timestamp_params; struct hailo_vdma_file_context; struct hailo_vdma_controller],[enabled_channels_bitmap; timestamps_count; timestamps; last_vdma_user_buffer_handle; last_vdma_handle]
83,hailo_mark_as_in_use,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_mark_as_in_use` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) relevant to AIA operations. It primaril...,[hailo_mark_as_in_use_params],[None identified]
84,hailo_vdma_buffer_sync_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_vdma_buffer_sync_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles synchronization of a buffe...,[hailo_vdma_buffer_sync_params],[handle; user_address]
85,hailo_vdma_enable_channels_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) relevant to AIA operations. It primarily focuses on enabling c...,[hailo_vdma_enable_channels_params; hailo_vdma_file_context],[enabled_channels_bitmap]
86,hailo_vdma_interrupts_wait_ioctl,ioctl_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_vdma_interrupts_wait_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). Instead, it primarily handles interrupt wai...",[hailo_vdma_interrupts_wait_params],[channels_bitmap_per_engine; channels_count; irq_data]
87,hailo_vdma_disable_channels_ioctl,ioctl_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `hailo_vdma_disable_channels_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA) or managing DMA buffers, as it primarily fo...",[hailo_vdma_disable_channels_params; hailo_vdma_file_context],[enabled_channels_bitmap; channels_bitmap_per_engine]
88,hailo_desc_list_release_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_release_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. It primarily handles the ...,[hailo_desc_list_release_params; hailo_descriptors_list_buffer],[desc_handle; handle; dma_address]
89,hailo_vdma_buffer_unmap_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `hailo_vdma_buffer_unmap_ioctl` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on unmapping a user buff...,[hailo_vdma_buffer_unmap_params],[mapped_handle]
90,hailo_pcie_fops_release,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `hailo_pcie_fops_release` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of...,None,None
1,user_copy:hailo_desc_list_create_ioctl,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `hailo_desc_list_create_ioctl` does not directly interact with an AI Accelerator (AIA) or manage shared memory in a way that would qualify it as an A...,[hailo_desc_list_create_params; hailo_descriptors_list_buffer],[desc_handle; dma_address]
