Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
22,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_AllocateLinear,functions_by_file,AIARelevantFunction,60,"**AIARelevantFunction Score (60)**: The function `gckVIDMEM_AllocateLinear` is primarily focused on allocating video memory, which is relevant for AI accelerators that require efficient memory mana...",[gckVIDMEM; gcuVIDMEM_NODE],[physical; physicalBase; bytes; freeBytes; minFreeBytes; alignment; processID]
23,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_AllocateLinear,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_AllocateLinear` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allo...,None,None
24,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_FindNode,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_FindNode` does not interact with any AI Accelerator (AIA) specific memory management or communication patterns. It primarily deals with finding a ...,None,None
25,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_GetSurfaceBankAlignment,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `_GetSurfaceBankAlignment` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on calc...,None,None
26,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_Split,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_Split` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on managing video memory nodes...,None,None
27,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Construct,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_NODE_Construct` does not directly interact with an AI Accelerator (AIA) or perform operations related to shared memory management that wou...,None,None
28,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_UpdatePIDInfoListNode,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner typical of AIA-related functions. It pri...,[gcsVIDMEM_PIDINFO],[pid; ref]
29,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Lock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Lock` does not appear to directly interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with ...,None,None
30,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_Lock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_Lock` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant for AIA integrati...,None,None
31,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Allocate,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_HANDLE_Allocate` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant for AIA...,None,None
32,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_IsContiguous,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_IsContiguous` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily checks if a...,None,None
33,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Lookup,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_HANDLE_Lookup` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on looking up...,None,None
34,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Reference,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Reference` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily deals with inc...,None,None
35,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_GetCPUPhysical,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_GetCPUPhysical` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily fo...,None,None
36,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_GetGid,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_NODE_GetGid` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily retrieves a global identifier (Gid...,None,None
37,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Reference,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_HANDLE_Reference` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily deals...,None,None
38,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_CleanCache,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_CleanCache` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuse...,None,None
39,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_UnlockCPU,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_UnlockCPU` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant for AIA...,None,None
40,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Unlock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Unlock` does not appear to be directly involved in sharing memory with an AI Accelerator (AIA). It primarily deals with unlocking a ...,None,None
41,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_Unlock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_Unlock` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with unlocking a video ...,None,None
42,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Dereference,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_HANDLE_Dereference` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with derefe...,None,None
43,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Dereference,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Dereference` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It pr...,None,None
44,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_DereferenceEx,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_DereferenceEx` does not interact with an AI Accelerator (AIA) or shared memory management that would typically involve functions lik...,None,None
45,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_Free,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_Free` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on freeing video memor...,None,None
46,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_Merge,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_Merge` does not involve any operations related to shared memory management with an AI Accelerator (AIA). It primarily focuses on merging two nodes...,None,None
47,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:phy_is_from_reserved,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `phy_is_from_reserved` does not interact with any AI Accelerator (AIA) relevant operations. It primarily checks if a given physical address falls wi...,None,None
48,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:_UserMemoryFree,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `_UserMemoryFree` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuses on freei...,None,None
49,user_copy:gckOS_CopyFromUserData,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyFromUserData` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on co...,None,None
50,user_copy:gckOS_CopyToUserData,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyToUserData` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on copy...,None,None
51,drv_open,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `drv_open` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on initializing a device str...,None,None
52,drv_release,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `drv_release` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of resources ...,None,None
1,user_copy:drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It uses `copy_from_user()` to retrieve user data int...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
2,user_copy:drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that involve copying data bet...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
3,user_copy:drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction (70%)**: The function `drv_ioctl` interacts with the AI Accelerator (AIA) by handling commands that may involve memory management and communication with the AIA. It uses `copy...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; devIndex; devCtxt]
4,drv_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction (70%)**: The function `drv_ioctl` interacts with the AI Accelerator (AIA) through the `gcsHAL_INTERFACE` and `gcsHAL_PROFILER_INTERFACE` structures. It handles commands that m...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; devIndex; coreIndex; devCtxt]
5,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:import_page_map,functions_by_file,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages`, ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; size; pageCount; chunk_count; dma_address]
6,import_page_map,dma_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages` a...,[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; physical address; dma_address]
7,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (80)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that can be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structure,...",[gcsUSER_MEMORY_DESC; dma_buf; gcuVIDMEM_NODE],[handle; dmabuf; logical; physical; size]
8,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:_Import,functions_by_file,Relevant_KD_Entry_Point,70,**AIARelevantFunction Score (85%)**: The function `_Import` is heavily involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations such as verifying memor...,[struct um_desc],[user_vaddr; dmaHandle; pageCount; extraPage; offset]
9,import_page_map,dma_operations,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (85%)**: The function `import_page_map` is heavily involved in memory management and DMA operations, which are critical for sharing memory with an AI Accelerator (AIA). ...",[struct um_desc],[gctPHYS_ADDR_T; unsigned long long; size_t; unsigned int]
10,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI Accelerator integration. It handles locking and mapping vid...",None,None
11,drivers/mxc/gpu-viv/hal/os/linux/kernel/allocator/default/gc_hal_kernel_allocator_user_memory.c:_UserMemoryAttach,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `_UserMemoryAttach` is involved in managing user memory, which is crucial for AI Accelerator integration. It allocates a user memory descriptor (`um...",[gcsATTACH_DESC; um_desc; LINUX_MDL],[Desc->userMem.memory; Desc->userMem.physical; Desc->userMem.size; userMemory->dmaHandle]
12,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_AllocateLinear,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_AllocateLinear` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on allo...,None,None
13,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_AllocateLinear,functions_by_file,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (60)**: The function `gckVIDMEM_AllocateLinear` is primarily focused on allocating video memory, which is relevant for AI accelerators that require efficient memory mana...",[gckVIDMEM; gcuVIDMEM_NODE],[physical; physicalBase; bytes; freeBytes; minFreeBytes; alignment; processID]
14,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_FindNode,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `_FindNode` does not interact with any AI Accelerator (AIA) specific memory management or communication patterns. It primarily deals with finding a ...,None,None
15,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_GetSurfaceBankAlignment,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `_GetSurfaceBankAlignment` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focuses on calc...,None,None
16,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_Split,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `_Split` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on managing video memory nodes...,None,None
17,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Construct,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_NODE_Construct` does not directly interact with an AI Accelerator (AIA) or perform operations related to shared memory management that wou...,None,None
18,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_UpdatePIDInfoListNode,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner typical of AIA-related functions. It pri...,[gcsVIDMEM_PIDINFO],[pid; ref]
19,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Lock,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Lock` does not appear to directly interact with an AI Accelerator (AIA) or shared memory (SMem) mechanisms. It primarily deals with ...,None,None
20,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_Lock,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_Lock` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant for AIA integrati...,None,None
21,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Allocate,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_HANDLE_Allocate` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a way that would qualify it as relevant for AIA...,None,None
22,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_IsContiguous,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_IsContiguous` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily checks if a...,None,None
23,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Lookup,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_HANDLE_Lookup` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on looking up...,None,None
24,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_Reference,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_Reference` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily deals with inc...,None,None
25,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_GetCPUPhysical,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_GetCPUPhysical` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily fo...,None,None
26,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_GetGid,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_NODE_GetGid` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily retrieves a global identifier (Gid...,None,None
27,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_HANDLE_Reference,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_HANDLE_Reference` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily deals...,None,None
28,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:_ConvertPhysical,functions_by_file,Relevant_KD_Entry_Point,0,"**AIARelevantFunction Score (70)**: The function `_ConvertPhysical` is involved in converting a physical address to a GPU physical address, which is relevant for memory management in the context of...",None,None
29,drivers/mxc/gpu-viv/hal/kernel/gc_hal_kernel_video_memory.c:gckVIDMEM_NODE_CleanCache,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0%)**: The function `gckVIDMEM_NODE_CleanCache` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuse...,None,None
