Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It uses `copy_from_user()` to retrieve user data int...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
2,import_page_map,functions_by_file,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages`, ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; size; pageCount; chunk_count; dma_address]
3,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (80)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that can be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structure,...",[gcsUSER_MEMORY_DESC; dma_buf; gcuVIDMEM_NODE],[handle; dmabuf; logical; physical; size]
4,_Import,functions_by_file,Relevant_KD_Entry_Point,70,**AIARelevantFunction Score (85%)**: The function `_Import` is heavily involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations such as verifying memor...,[struct um_desc],[user_vaddr; dmaHandle; pageCount; extraPage; offset]
5,gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI Accelerator integration. It handles locking and mapping vid...",None,None
6,_UserMemoryAttach,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `_UserMemoryAttach` is involved in managing user memory, which is crucial for AI Accelerator integration. It allocates a user memory descriptor (`um...",[gcsATTACH_DESC; um_desc; LINUX_MDL],[Desc->userMem.memory; Desc->userMem.physical; Desc->userMem.size; userMemory->dmaHandle]
1,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Message_Structure_Handling,90,"**AIARelevantFunction Score (80)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that can be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structure,...",[gcsUSER_MEMORY_DESC; dma_buf; gcuVIDMEM_NODE],[handle; dmabuf; logical; physical; size]
2,_Import,functions_by_file,Message_Structure_Handling,90,**AIARelevantFunction Score (85%)**: The function `_Import` is heavily involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations such as verifying memor...,[struct um_desc],[user_vaddr; dmaHandle; pageCount; extraPage; offset]
3,release_page_map,dma_operations,Message_Structure_Handling,90,"**AIARelevantFunction Score (80)**: The function `release_page_map` is involved in managing DMA operations, which are critical for AI Accelerator integration. It utilizes `dma_sync_sg_for_device`, ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address; page_link]
4,import_page_map,functions_by_file,Message_Structure_Handling,85,"**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages`, ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; size; pageCount; chunk_count; dma_address]
5,drv_ioctl,user_copy_operations,Message_Structure_Handling,85,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It uses `copy_from_user()` to retrieve user data int...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
6,_UserMemoryAttach,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `_UserMemoryAttach` is involved in managing user memory, which is crucial for AI Accelerator integration. It allocates a user memory descriptor (`um...",[gcsATTACH_DESC; um_desc; LINUX_MDL],[Desc->userMem.memory; Desc->userMem.physical; Desc->userMem.size; userMemory->dmaHandle]
7,gckOS_CopyFromUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyFromUserData` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on co...,None,None
8,gckOS_CopyToUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyToUserData` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on copy...,None,None
9,gckVIDMEM_AllocateLinear,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction Score (60)**: The function `gckVIDMEM_AllocateLinear` is primarily focused on allocating video memory, which is relevant for AI accelerators that require efficient memory mana...",[gckVIDMEM; gcuVIDMEM_NODE],[physical; physicalBase; bytes; freeBytes; minFreeBytes; alignment; processID]
10,_UserMemoryPhysical,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction Score (80)**: The function `_UserMemoryPhysical` is involved in obtaining physical addresses for user memory, which is crucial for sharing memory with an AI Accelerator (AIA)....",[struct um_desc; struct LINUX_MDL],[dmaHandle; physical; page_to_phys; userMemory->pages[index]]
11,_UpdatePIDInfoListNode,functions_by_file,Message_Structure_Handling,60,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not interact with an AI Accelerator (AIA) or shared memory (SMem) in a manner typical of AIA-related functions. It pri...,[gcsVIDMEM_PIDINFO],[pid; ref]
12,_UserMemoryCache,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction Score (70)**: The function `_UserMemoryCache` is involved in managing memory operations that could be relevant for an AI Accelerator (AIA) context, particularly in terms of ca...",[struct um_desc; struct LINUX_MDL],[dmaHandle; user_vaddr; size]
13,gckVIDMEM_NODE_LockCPU,functions_by_file,Message_Structure_Handling,50,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI Accelerator integration. It handles locking and mapping vid...",None,None
