,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
Google TPU,coral,72.5,159,13,91.82,1,99.37,90.00,7,1,0.1429,1.0000,0.2500,159,12,92.45,9,94.34,90.00,11,1,0.0909,1.0000,0.1667,159,17,89.31,4,97.48,100.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,75,159,13,91.82,1,99.37,90.00,7,1,0.1429,1.0000,0.2500,159,12,92.45,9,94.34,90.00,11,1,0.0909,1.0000,0.1667,159,17,89.31,4,97.48,100.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,77.5,159,13,91.82,1,99.37,90.00,7,1,0.1429,1.0000,0.2500,159,12,92.45,9,94.34,90.00,11,1,0.0909,1.0000,0.1667,159,17,89.31,4,97.48,100.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,80,159,13,91.82,1,99.37,90.00,7,1,0.1429,1.0000,0.2500,159,12,92.45,9,94.34,90.00,11,1,0.0909,1.0000,0.1667,159,17,89.31,4,97.48,100.00,10,1,0.1000,1.0000,0.1818
Google TPU,coral,82.5,159,13,91.82,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,12,92.45,9,94.34,90.00,9,1,0.1111,1.0000,0.2000,159,17,89.31,4,97.48,100.00,8,1,0.1250,1.0000,0.2222
Google TPU,coral,85,159,13,91.82,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,12,92.45,9,94.34,90.00,9,1,0.1111,1.0000,0.2000,159,17,89.31,4,97.48,100.00,8,1,0.1250,1.0000,0.2222
Google TPU,coral,87.5,159,13,91.82,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,12,92.45,9,94.34,90.00,9,1,0.1111,1.0000,0.2000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,90,159,13,91.82,1,99.37,90.00,1,1,1.0000,1.0000,1.0000,159,12,92.45,9,94.34,90.00,9,1,0.1111,1.0000,0.2000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,92.5,159,13,91.82,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,12,92.45,9,94.34,90.00,7,0,0.0000,0.0000,0.0000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,95,159,13,91.82,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,12,92.45,9,94.34,90.00,7,0,0.0000,0.0000,0.0000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,97.5,159,13,91.82,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,12,92.45,9,94.34,90.00,7,0,0.0000,0.0000,0.0000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,100,159,13,91.82,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,12,92.45,9,94.34,90.00,7,0,0.0000,0.0000,0.0000,159,17,89.31,4,97.48,100.00,6,1,0.1667,1.0000,0.2857
NXP NPU,nxp,50,1273,14,98.90,4,99.69,85.00,14,2,0.1429,1.0000,0.2500,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,18,98.59,6,99.53,85.00,18,2,0.1111,1.0000,0.2000
NXP NPU,nxp,52.5,1273,14,98.90,4,99.69,85.00,14,2,0.1429,1.0000,0.2500,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,18,98.59,6,99.53,85.00,17,2,0.1176,1.0000,0.2105
NXP NPU,nxp,55,1273,14,98.90,4,99.69,85.00,14,2,0.1429,1.0000,0.2500,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,18,98.59,6,99.53,85.00,17,2,0.1176,1.0000,0.2105
NXP NPU,nxp,57.5,1273,14,98.90,4,99.69,85.00,14,2,0.1429,1.0000,0.2500,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,18,98.59,6,99.53,85.00,17,2,0.1176,1.0000,0.2105
NXP NPU,nxp,60,1273,14,98.90,4,99.69,85.00,14,2,0.1429,1.0000,0.2500,1273,9,99.29,7,99.45,65.00,9,2,0.2222,1.0000,0.3636,1273,18,98.59,6,99.53,85.00,17,2,0.1176,1.0000,0.2105
NXP NPU,nxp,62.5,1273,14,98.90,4,99.69,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,5,1,0.2000,0.5000,0.2857,1273,18,98.59,6,99.53,85.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,65,1273,14,98.90,4,99.69,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,5,1,0.2000,0.5000,0.2857,1273,18,98.59,6,99.53,85.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,67.5,1273,14,98.90,4,99.69,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,5,1,0.2000,0.5000,0.2857,1273,18,98.59,6,99.53,85.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,70,1273,14,98.90,4,99.69,85.00,12,2,0.1667,1.0000,0.2857,1273,9,99.29,7,99.45,65.00,5,1,0.2000,0.5000,0.2857,1273,18,98.59,6,99.53,85.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,72.5,1273,14,98.90,4,99.69,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,3,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,75,1273,14,98.90,4,99.69,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,3,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,77.5,1273,14,98.90,4,99.69,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,3,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,80,1273,14,98.90,4,99.69,85.00,9,2,0.2222,1.0000,0.3636,1273,9,99.29,7,99.45,65.00,3,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,10,2,0.2000,1.0000,0.3333
NXP NPU,nxp,82.5,1273,14,98.90,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,85,1273,14,98.90,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,5,1,0.2000,0.5000,0.2857
NXP NPU,nxp,87.5,1273,14,98.90,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,2,1,0.5000,0.5000,0.5000
NXP NPU,nxp,90,1273,14,98.90,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,7,99.45,65.00,1,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,2,1,0.5000,0.5000,0.5000
NXP NPU,nxp,92.5,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,95,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,97.5,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,100,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,7,99.45,65.00,0,0,0.0000,0.0000,0.0000,1273,18,98.59,6,99.53,85.00,0,0,0.0000,0.0000,0.0000
TMMA,ti,50,6138,9,99.85,1,99.98,90.00,9,1,0.1111,0.5000,0.1818,6138,9,99.85,6,99.90,90.00,9,2,0.2222,1.0000,0.3636,6138,17,99.72,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,52.5,6138,9,99.85,1,99.98,90.00,9,1,0.1111,0.5000,0.1818,6138,9,99.85,6,99.90,90.00,9,2,0.2222,1.0000,0.3636,6138,17,99.72,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,55,6138,9,99.85,1,99.98,90.00,9,1,0.1111,0.5000,0.1818,6138,9,99.85,6,99.90,90.00,9,2,0.2222,1.0000,0.3636,6138,17,99.72,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,57.5,6138,9,99.85,1,99.98,90.00,9,1,0.1111,0.5000,0.1818,6138,9,99.85,6,99.90,90.00,9,2,0.2222,1.0000,0.3636,6138,17,99.72,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,60,6138,9,99.85,1,99.98,90.00,9,1,0.1111,0.5000,0.1818,6138,9,99.85,6,99.90,90.00,9,2,0.2222,1.0000,0.3636,6138,17,99.72,3,99.95,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,62.5,6138,9,99.85,1,99.98,90.00,7,1,0.1429,0.5000,0.2222,6138,9,99.85,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,65,6138,9,99.85,1,99.98,90.00,7,1,0.1429,0.5000,0.2222,6138,9,99.85,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,67.5,6138,9,99.85,1,99.98,90.00,7,1,0.1429,0.5000,0.2222,6138,9,99.85,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,70,6138,9,99.85,1,99.98,90.00,7,1,0.1429,0.5000,0.2222,6138,9,99.85,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,72.5,6138,9,99.85,1,99.98,90.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,75,6138,9,99.85,1,99.98,90.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,77.5,6138,9,99.85,1,99.98,90.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,80,6138,9,99.85,1,99.98,90.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,13,2,0.1538,1.0000,0.2667
TMMA,ti,82.5,6138,9,99.85,1,99.98,90.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,6,99.90,90.00,4,1,0.2500,0.5000,0.3333,6138,17,99.72,3,99.95,100.00,6,2,0.3333,1.0000,0.5000
TMMA,ti,85,6138,9,99.85,1,99.98,90.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,6,99.90,90.00,4,1,0.2500,0.5000,0.3333,6138,17,99.72,3,99.95,100.00,6,2,0.3333,1.0000,0.5000
TMMA,ti,87.5,6138,9,99.85,1,99.98,90.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,6,99.90,90.00,4,1,0.2500,0.5000,0.3333,6138,17,99.72,3,99.95,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,90,6138,9,99.85,1,99.98,90.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,6,99.90,90.00,4,1,0.2500,0.5000,0.3333,6138,17,99.72,3,99.95,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,92.5,6138,9,99.85,1,99.98,90.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,95,6138,9,99.85,1,99.98,90.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,97.5,6138,9,99.85,1,99.98,90.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,100,6138,9,99.85,1,99.98,90.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
HAILO NPU,hailo,50,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,52.5,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,55,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,57.5,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,60,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,62.5,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,65,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,67.5,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,70,296,9,96.96,2,99.32,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,72.5,296,9,96.96,2,99.32,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,75,296,9,96.96,2,99.32,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,77.5,296,9,96.96,2,99.32,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,80,296,9,96.96,2,99.32,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,15,94.93,90.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,19,93.58,80.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,82.5,296,9,96.96,2,99.32,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,90.00,18,2,0.1111,1.0000,0.2000,296,23,92.23,19,93.58,80.00,16,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,85,296,9,96.96,2,99.32,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,90.00,18,2,0.1111,1.0000,0.2000,296,23,92.23,19,93.58,80.00,16,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,87.5,296,9,96.96,2,99.32,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,90.00,18,2,0.1111,1.0000,0.2000,296,23,92.23,19,93.58,80.00,13,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,90,296,9,96.96,2,99.32,85.00,1,1,1.0000,0.5000,0.6667,296,19,93.58,15,94.93,90.00,18,2,0.1111,1.0000,0.2000,296,23,92.23,19,93.58,80.00,13,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,92.5,296,9,96.96,2,99.32,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,90.00,11,0,0.0000,0.0000,0.0000,296,23,92.23,19,93.58,80.00,10,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,95,296,9,96.96,2,99.32,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,90.00,11,0,0.0000,0.0000,0.0000,296,23,92.23,19,93.58,80.00,10,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,97.5,296,9,96.96,2,99.32,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,90.00,11,0,0.0000,0.0000,0.0000,296,23,92.23,19,93.58,80.00,10,0,0.0000,0.0000,0.0000
HAILO NPU,hailo,100,296,9,96.96,2,99.32,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,15,94.93,90.00,11,0,0.0000,0.0000,0.0000,296,23,92.23,19,93.58,80.00,10,0,0.0000,0.0000,0.0000
NVIDIA GPU,nvidia,50,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,41,2,0.0488,1.0000,0.0930,7624,47,99.38,30,99.61,90.00,46,3,0.0652,1.0000,0.1224
NVIDIA GPU,nvidia,52.5,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,41,2,0.0488,1.0000,0.0930,7624,47,99.38,30,99.61,90.00,46,3,0.0652,1.0000,0.1224
NVIDIA GPU,nvidia,55,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,41,2,0.0488,1.0000,0.0930,7624,47,99.38,30,99.61,90.00,46,3,0.0652,1.0000,0.1224
NVIDIA GPU,nvidia,57.5,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,41,2,0.0488,1.0000,0.0930,7624,47,99.38,30,99.61,90.00,46,3,0.0652,1.0000,0.1224
NVIDIA GPU,nvidia,60,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,41,2,0.0488,1.0000,0.0930,7624,47,99.38,30,99.61,90.00,46,3,0.0652,1.0000,0.1224
NVIDIA GPU,nvidia,62.5,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,38,2,0.0526,1.0000,0.1000,7624,47,99.38,30,99.61,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,65,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,38,2,0.0526,1.0000,0.1000,7624,47,99.38,30,99.61,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,67.5,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,38,2,0.0526,1.0000,0.1000,7624,47,99.38,30,99.61,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,70,7624,32,99.58,14,99.82,80.00,31,2,0.0645,1.0000,0.1212,7624,42,99.45,20,99.74,90.00,38,2,0.0526,1.0000,0.1000,7624,47,99.38,30,99.61,90.00,40,3,0.0750,1.0000,0.1395
NVIDIA GPU,nvidia,72.5,7624,32,99.58,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,42,99.45,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,47,99.38,30,99.61,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,75,7624,32,99.58,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,42,99.45,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,47,99.38,30,99.61,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,77.5,7624,32,99.58,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,42,99.45,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,47,99.38,30,99.61,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,80,7624,32,99.58,14,99.82,80.00,16,2,0.1250,1.0000,0.2222,7624,42,99.45,20,99.74,90.00,36,2,0.0556,1.0000,0.1053,7624,47,99.38,30,99.61,90.00,37,3,0.0811,1.0000,0.1500
NVIDIA GPU,nvidia,82.5,7624,32,99.58,14,99.82,80.00,4,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,47,99.38,30,99.61,90.00,30,3,0.1000,1.0000,0.1818
NVIDIA GPU,nvidia,85,7624,32,99.58,14,99.82,80.00,4,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,47,99.38,30,99.61,90.00,30,3,0.1000,1.0000,0.1818
NVIDIA GPU,nvidia,87.5,7624,32,99.58,14,99.82,80.00,4,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,47,99.38,30,99.61,90.00,22,1,0.0455,0.3333,0.0800
NVIDIA GPU,nvidia,90,7624,32,99.58,14,99.82,80.00,4,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,28,2,0.0714,1.0000,0.1333,7624,47,99.38,30,99.61,90.00,22,1,0.0455,0.3333,0.0800
NVIDIA GPU,nvidia,92.5,7624,32,99.58,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,47,99.38,30,99.61,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,95,7624,32,99.58,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,47,99.38,30,99.61,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,97.5,7624,32,99.58,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,47,99.38,30,99.61,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,100,7624,32,99.58,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,20,99.74,90.00,17,0,0.0000,0.0000,0.0000,7624,47,99.38,30,99.61,90.00,17,1,0.0588,0.3333,0.1000
AWS INF,aws,50,635,8,98.74,6,99.06,73.33,8,3,0.3750,1.0000,0.5455,635,12,98.11,5,99.21,90.00,12,1,0.0833,1.0000,0.1538,635,18,97.17,14,97.80,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,52.5,635,8,98.74,6,99.06,73.33,8,3,0.3750,1.0000,0.5455,635,12,98.11,5,99.21,90.00,12,1,0.0833,1.0000,0.1538,635,18,97.17,14,97.80,83.33,18,3,0.1667,1.0000,0.2857
AWS INF,aws,55,635,8,98.74,6,99.06,73.33,8,3,0.3750,1.0000,0.5455,635,12,98.11,5,99.21,90.00,12,1,0.0833,1.0000,0.1538,635,18,97.17,14,97.80,83.33,18,3,0.1667,1.0000,0.2857
