Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
1,drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80%)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It utilizes the `copy_from_user` and `copy_to_user`...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; devIndex; physicalAddress; logical; handle]
2,_Import,functions_by_file,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (90)**: The function `_Import` is heavily involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations that include verifying m...,[um_desc],[dmaHandle; user_vaddr; physical; size; pageCount]
3,import_page_map,dma_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (90)**: The function `import_page_map` is heavily involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages` a...,[struct um_desc; struct sg_table; struct scatterlist; struct page],[dmaHandle; user_vaddr; pageCount; physical address; dma_address]
4,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction Score (80)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that may be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structure,...",[gcsUSER_MEMORY_DESC; dma_buf; gcuVIDMEM_NODE],[handle; dmabuf; physical; logical; size]
5,gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,None
6,_UserMemoryAttach,functions_by_file,Relevant_KD_Entry_Point,60,**AIARelevantFunction (80)**: The function `_UserMemoryAttach` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It allocates a user memory descriptor (`um_desc`) a...,[gcsATTACH_DESC; um_desc; LINUX_MDL],[userMem.memory; userMem.physical; userMem.size; dmaHandle]
1,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Message_Structure_Handling,90,"**AIARelevantFunction Score (80)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in managing memory that may be shared with an AI Accelerator (AIA). It utilizes the `dma_buf` structure,...",[gcsUSER_MEMORY_DESC; dma_buf; gcuVIDMEM_NODE],[handle; dmabuf; physical; logical; size]
2,_UserMemoryAttach,functions_by_file,Message_Structure_Handling,90,**AIARelevantFunction (80)**: The function `_UserMemoryAttach` is involved in managing memory that is likely shared with an AI Accelerator (AIA). It allocates a user memory descriptor (`um_desc`) a...,[gcsATTACH_DESC; um_desc; LINUX_MDL],[userMem.memory; userMem.physical; userMem.size; dmaHandle]
3,import_page_map,functions_by_file,Message_Structure_Handling,90,**AIARelevantFunction Score (80)**: The function `import_page_map` is involved in managing memory pages that are likely shared with an AI Accelerator (AIA). It uses `pin_user_pages` to pin user pag...,[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; alloc_from_res; dma_address]
4,release_page_map,dma_operations,Message_Structure_Handling,90,"**AIARelevantFunction Score (80)**: The function `release_page_map` is involved in managing DMA operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and `...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address]
5,_Import,functions_by_file,Message_Structure_Handling,85,**AIARelevantFunction Score (90)**: The function `_Import` is heavily involved in managing memory that is likely shared with an AI Accelerator (AIA). It performs operations that include verifying m...,[um_desc],[dmaHandle; user_vaddr; physical; size; pageCount]
6,drv_ioctl,user_copy_operations,Message_Structure_Handling,85,**AIARelevantFunction Score (80%)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It utilizes the `copy_from_user` and `copy_to_user`...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; devIndex; physicalAddress; logical; handle]
7,gckVIDMEM_Free,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `gckVIDMEM_Free` does not directly interact with an AI Accelerator (AIA) or manage shared memory for an AIA. It primarily deals with freeing video me...,[gcuVIDMEM_NODE; gckVIDMEM],[physical address; kvaddr; processID]
8,_UserMemoryCache,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `_UserMemoryCache` is involved in managing memory cache operations that are relevant for AI Accelerator integration, particularly through the use of...",[struct um_desc; struct LINUX_MDL],[dmaHandle; user_vaddr]
9,gckOS_CopyFromUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyFromUserData` does not directly interact with an AI Accelerator (AIA) or perform operations related to shared memory management for an AI...,None,None
10,gckOS_CopyToUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `gckOS_CopyToUserData` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) relevant to AIA operations. It primaril...,None,None
11,_UpdatePIDInfoListNode,functions_by_file,Message_Structure_Handling,60,**AIARelevantFunction Score (0%)**: The function `_UpdatePIDInfoListNode` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily manages process ID informatio...,[gcsVIDMEM_PIDINFO],[pid; ref]
12,_UserMemoryPhysical,functions_by_file,Message_Structure_Handling,60,"**AIARelevantFunction (80%)**: The function `_UserMemoryPhysical` is involved in obtaining physical addresses for user memory, which is critical for memory management in the context of an AI Accele...",[struct um_desc; struct LINUX_MDL],[dmaHandle; physical; pageCount; extraPage]
13,gckVIDMEM_NODE_LockCPU,functions_by_file,Message_Structure_Handling,50,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,None
