Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
15,gasket_handle_ioctl,ioctl_operations,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `gasket_handle_ioctl` interacts with various IOCTL commands that may involve memory management and DMA operations, particularly through commands li...",[gasket_cdev_info; gasket_bar_data; gasket_coherent_buffer],[phys_base; virt_base; devt; device; dma_dev]
16,gasket-driver/src/gasket_core.c:gasket_open,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The `gasket_open` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily handles the opening of a dev...,None,None
17,gasket-driver/src/gasket_core.c:gasket_check_and_invoke_callback_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_check_and_invoke_callback_nolock` does not involve any operations related to shared memory management or interactions with an AI Accelerator ...,None,None
18,gasket-driver/src/gasket_core.c:gasket_reset_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_reset_nolock` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primarily ...,None,None
19,gasket-driver/src/gasket_core.c:gasket_wait_with_reschedule,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_wait_with_reschedule` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily reads a register value from ...,None,None
20,gasket-driver/src/gasket_core.c:gasket_get_hw_status,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_hw_status` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primarily...,None,None
21,gasket-driver/src/gasket_core.c:gasket_mmap,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0%)**: The function `gasket_mmap` does not directly involve sharing memory with an AI Accelerator (AIA). Instead, it primarily handles memory mapping for a device, chec...",None,None
22,gasket-driver/src/gasket_core.c:gasket_get_bar_index,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_bar_index` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily checks if a given physica...,None,None
23,gasket-driver/src/gasket_core.c:gasket_is_coherent_region,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_is_coherent_region` does not involve any operations related to shared memory management or AI Accelerator integration. It simply checks if a...,None,None
24,gasket-driver/src/gasket_core.c:gasket_mmap_has_permissions,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_mmap_has_permissions` does not interact with any AI Accelerator (AIA) relevant memory management functions such as pinning user pages, obtain...",None,None
25,gasket-driver/src/gasket_core.c:gasket_owned_by_current_tgid,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_owned_by_current_tgid` does not interact with shared memory or AI Accelerator (AIA) functionalities. It simply checks if a device is owned by...,None,None
26,gasket-driver/src/gasket_core.c:do_map_region,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `do_map_region` function does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on mapping a m...,None,None
27,gasket-driver/src/gasket_core.c:gasket_mm_vma_bar_offset,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_mm_vma_bar_offset` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily calculates a bar offset based ...,None,None
28,gasket-driver/src/gasket_core.c:gasket_mm_get_mapping_addrs,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_mm_get_mapping_addrs` does not directly involve operations related to AI Accelerator integration, such as pinning user pages, obtaining physi...",[struct gasket_mappable_region],[start; length_bytes]
29,gasket-driver/src/gasket_core.c:gasket_ioctl,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point...,None,None
30,gasket-driver/src/gasket_core.c:gasket_get_ioctl_permissions_cb,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_get_ioctl_permissions_cb` does not perform any operations related to shared memory management or interaction with an AI Accelerator (AIA). I...,None,None
31,gasket-driver/src/gasket_core.c:gasket_get_driver_desc,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_driver_desc` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply retrieves the driver...,None,None
32,gasket-driver/src/gasket_core.c:gasket_get_device,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_get_device` does not involve any operations related to shared memory management, DMA, or interactions with an AI Accelerator. It simply retri...",None,None
33,gasket-driver/src/gasket_core.c:gasket_release,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The `gasket_release` function does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles the release of a device...,None,None
34,gasket-driver/src/gasket_page_table.c:gasket_page_table_reset,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_reset` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on resetting a...,None,None
35,gasket-driver/src/gasket_page_table.c:gasket_page_table_unmap_all_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_unmap_all_nolock` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns that would typi...,None,None
36,gasket-driver/src/gasket_page_table.c:gasket_page_table_detach_dmabuf_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_page_table_detach_dmabuf_nolock` does not directly interact with an AI Accelerator (AIA) or shared memory management that would typically in...,None,None
37,gasket-driver/src/gasket_page_table.c:gasket_components_to_dev_address,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_components_to_dev_address` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It simply computes a devi...,None,None
38,gasket-driver/src/gasket_page_table.c:gasket_unmap_simple_pages,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_unmap_simple_pages` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily focuse...,None,None
39,gasket-driver/src/gasket_page_table.c:gasket_simple_page_idx,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_simple_page_idx` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply calculates an index ...,None,None
40,gasket-driver/src/gasket_page_table.c:gasket_perform_unmapping,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_perform_unmapping` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily deals with unmapping pages f...,None,None
41,gasket-driver/src/gasket_page_table.c:gasket_unmap_extended_pages,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_unmap_extended_pages` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily focuses on unmapping page...,None,None
42,gasket-driver/src/gasket_page_table.c:gasket_extended_lvl1_page_idx,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_extended_lvl1_page_idx` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply calculates an...,None,None
43,gasket-driver/src/gasket_page_table.c:gasket_extended_lvl0_page_idx,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_extended_lvl0_page_idx` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply calculates a...,None,None
44,gasket-driver/src/gasket_page_table.c:gasket_page_table_system_status,functions_by_file,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_page_table_system_status` does not interact with any AI Accelerator (AIA) relevant operations such as memory mapping, DMA address handling, o...",None,None
45,gasket-driver/src/gasket_page_table.c:gasket_page_table_num_entries,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_num_entries` does not interact with any AI Accelerator (AIA) relevant operations. It simply calculates the total number of entries...,None,None
46,gasket-driver/src/gasket_page_table.c:gasket_page_table_max_size,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_max_size` does not interact with any AI Accelerator (AIA) relevant functions. It simply retrieves the `total_entries` from the `co...,None,None
47,gasket-driver/src/gasket_page_table.c:gasket_page_table_partition,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_partition` does not interact with any AI Accelerator (AIA) specific memory management or communication patterns. It primarily mana...,None,None
48,gasket-driver/src/gasket_page_table.c:gasket_page_table_garbage_collect_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_page_table_garbage_collect_nolock` does not interact with any AI Accelerator (AIA) relevant functions. It primarily focuses on garbage colle...,None,None
49,gasket-driver/src/gasket_page_table.c:gasket_set_user_virt,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_set_user_virt` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management for an AIA. It pr...,None,None
50,gasket-driver/src/gasket_page_table.c:gasket_page_table_are_addrs_bad,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_are_addrs_bad` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily checks if the ...,None,None
51,gasket-driver/src/gasket_page_table.c:gasket_page_table_is_dev_addr_bad,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_is_dev_addr_bad` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily checks the v...,None,None
52,gasket-driver/src/gasket_page_table.c:gasket_addr_is_simple,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_addr_is_simple` does not involve any operations related to shared memory management or AI Accelerator integration. It simply checks if a give...,None,None
53,gasket-driver/src/gasket_page_table.c:gasket_is_simple_dev_addr_bad,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_is_simple_dev_addr_bad` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily checks the validity of a ...,None,None
54,gasket-driver/src/gasket_page_table.c:gasket_alloc_simple_entries,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_alloc_simple_entries` does not perform any operations related to shared memory management or interaction with an AI Accelerator (AIA). It che...,None,None
55,gasket-driver/src/gasket_page_table.c:gasket_is_pte_range_free,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_is_pte_range_free` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It simply checks if a range ...,None,None
56,gasket-driver/src/gasket_page_table.c:is_coherent,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `is_coherent` does not involve any operations related to shared memory management or AI Accelerator integration. It simply checks if a given host add...,None,None
57,gasket-driver/src/gasket_page_table.c:gasket_is_extended_dev_addr_bad,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_is_extended_dev_addr_bad` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily checks the va...,None,None
58,gasket-driver/src/gasket_page_table.c:gasket_alloc_extended_entries,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_alloc_extended_entries` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily focu...,None,None
59,gasket-driver/src/gasket_page_table.c:gasket_page_table_unmap,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_unmap` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on unmapping a...,None,None
60,gasket-driver/src/gasket_page_table.c:gasket_page_table_unmap_nolock,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_unmap_nolock` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily deals with unmapping page...,None,None
61,gasket-driver/src/gasket_page_table.c:gasket_release_page,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_release_page` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with releasing a pag...,None,None
62,gasket-driver/src/gasket_page_table.c:gasket_free_coherent_memory,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_free_coherent_memory` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily chec...,None,None
63,gasket-driver/src/gasket_page_table.c:gasket_free_coherent_memory_all,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_free_coherent_memory_all` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily f...,None,None
64,gasket-driver/src/gasket_page_table.c:gasket_page_table_unmap_all,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_page_table_unmap_all` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on unmappi...,None,None
65,gasket-driver/src/gasket_page_table.c:gasket_page_table_garbage_collect,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_page_table_garbage_collect` does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily focus...,None,None
66,gasket-driver/src/gasket_page_table.c:gasket_free_extended_subtable,functions_by_file,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_free_extended_subtable` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily fo...,None,None
67,gasket_perform_unmapping,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_perform_unmapping` does not interact with an AI Accelerator (AIA) or shared memory (SMem) directly. It primarily focuses on unmapping pages f...,None,None
68,gasket_free_coherent_memory_all,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_free_coherent_memory_all` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily f...,None,None
69,gasket_free_extended_subtable,dma_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_free_extended_subtable` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily fo...,None,None
70,user_copy:apex_set_performance_expectation,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `apex_set_performance_expectation` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily ...,[struct apex_performance_expectation_ioctl],[performance]
71,user_copy:gasket_partition_page_table,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_partition_page_table` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA me...,[gasket_page_table_ioctl],[host_address; device_address]
72,user_copy:gasket_map_buffers_flags,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_map_buffers_flags` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it as a...,[gasket_page_table_ioctl_flags],[base.host_address; base.device_address]
73,user_copy:gasket_set_event_fd,user_copy_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_set_event_fd` does not directly involve operations related to sharing memory with an AI Accelerator (AIA). It primarily deals with setting an...,[struct gasket_interrupt_eventfd],[interrupt; event_fd]
74,user_copy:gasket_unmap_buffers,user_copy_operations,AIARelevantFunction,0,"**AIARelevantFunction Score (0)**: The function `gasket_unmap_buffers` does not directly interact with an AI Accelerator (AIA) or perform operations that are typical for AIA memory management, such...",[gasket_page_table_ioctl],[host_address; device_address]
75,gasket_open,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `gasket_open` function does not involve any operations related to shared memory management or AI Accelerator integration. It primarily handles the opening of...,None,None
76,gasket_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point...,None,None
77,gasket_is_supported_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_is_supported_ioctl` does not perform any operations related to shared memory management or interactions with an AI Accelerator (AIA). It simp...,None,None
78,apex_ioctl,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `apex_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point f...,None,None
79,apex_ioctl_check_permissions,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `apex_ioctl_check_permissions` does not interact with any AI Accelerator (AIA) relevant functions or memory management patterns associated with share...,None,None
80,gasket_get_ioctl_permissions_cb,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0)**: The function `gasket_get_ioctl_permissions_cb` does not interact with shared memory or AI Accelerator (AIA) specific operations. It simply retrieves a callback fu...,None,None
81,gasket_ioctl_check_permissions,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The function `gasket_ioctl_check_permissions` does not perform any operations related to shared memory management or interactions with an AI Accelerator (AIA). I...,None,None
82,gasket_release,ioctl_operations,AIARelevantFunction,0,**AIARelevantFunction Score (0%)**: The `gasket_release` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily handles the release of a...,None,None
1,user_copy:apex_set_performance_expectation,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `apex_set_performance_expectation` does not involve any operations that directly relate to sharing memory with an AI Accelerator (AIA). It primarily ...,[struct apex_performance_expectation_ioctl],[performance]
2,user_copy:gasket_partition_page_table,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gasket_partition_page_table` does not directly interact with an AI Accelerator (AIA) or perform operations that are typically associated with AIA me...,[gasket_page_table_ioctl],[host_address; device_address]
3,user_copy:gasket_map_buffers_flags,user_copy_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `gasket_map_buffers_flags` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that would qualify it as a...,[gasket_page_table_ioctl_flags],[base.host_address; base.device_address]
4,user_copy:gasket_unmap_buffers,user_copy_operations,Relevant_KD_Entry_Point,100,"**AIARelevantFunction Score (0)**: The function `gasket_unmap_buffers` does not directly interact with an AI Accelerator (AIA) or perform operations that are typical for AIA memory management, such...",[gasket_page_table_ioctl],[host_address; device_address]
5,apex_ioctl,ioctl_operations,Relevant_KD_Entry_Point,100,**AIARelevantFunction Score (0)**: The function `apex_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point f...,None,None
6,user_copy:gasket_config_coherent_allocator,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (70%)**: The function `gasket_config_coherent_allocator` is involved in managing coherent memory allocation, which is relevant for AI Accelerator integration. It uses `d...",[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
7,user_copy:gasket_config_coherent_allocator,user_copy_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (80)**: The function `gasket_config_coherent_allocator` is involved in memory allocation and deallocation for coherent memory, which is critical for AI Accelerator integ...",[gasket_coherent_alloc_config_ioctl],[dma_address; page_table_index]
8,gasket_handle_ioctl,ioctl_operations,Relevant_KD_Entry_Point,90,"**AIARelevantFunction Score (70%)**: The function `gasket_handle_ioctl` interacts with various IOCTL commands that may involve memory management and DMA operations, particularly through commands li...",[gasket_cdev_info; gasket_bar_data; gasket_coherent_buffer],[phys_base; virt_base; devt; device; dma_dev]
9,gasket-driver/src/gasket_core.c:gasket_ioctl,functions_by_file,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `gasket_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point...,None,None
10,gasket-driver/src/gasket_page_table.c:gasket_perform_mapping,functions_by_file,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_ma...",[gasket_page_table_entry; sg_page_iter],[dma_addr; page; user_virt; kernel_virt; paddr; flags]
11,gasket_perform_mapping,dma_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction Score (90)**: The function `gasket_perform_mapping` is heavily involved in mapping memory for DMA operations, which is critical for AI Accelerator integration. It uses `dma_ma...",[gasket_page_table_entry; sg_page_iter],[dma_addr; page; user_virt; kernel_virt; paddr]
12,gasket_ioctl,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `gasket_ioctl` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily serves as an entry point...,None,None
13,gasket_is_supported_ioctl,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0)**: The function `gasket_is_supported_ioctl` does not perform any operations related to shared memory management or interactions with an AI Accelerator (AIA). It simp...,None,None
14,gasket_ioctl_check_permissions,ioctl_operations,Relevant_KD_Entry_Point,80,**AIARelevantFunction Score (0%)**: The function `gasket_ioctl_check_permissions` does not perform any operations related to shared memory management or interactions with an AI Accelerator (AIA). I...,None,None
15,gasket-driver/src/gasket_page_table.c:gasket_alloc_coherent_memory,functions_by_file,Relevant_KD_Entry_Point,60,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is crucial for the operation of an AI Accelerator (AIA). It uses `dma_alloc_coh...,[gasket_coherent_page_entry; gasket_driver_desc],[phys_base; virt_base; dma_address; coherent_buffer_description.base]
16,gasket_alloc_coherent_memory,dma_operations,Relevant_KD_Entry_Point,60,**AIARelevantFunction Score (80)**: The function `gasket_alloc_coherent_memory` is involved in memory allocation that is crucial for the interaction between the CPU and the AI Accelerator (AIA). It...,[gasket_coherent_page_entry; gasket_driver_desc],[phys_base; virt_base; dma_address]
17,gasket_map_extended_pages,dma_operations,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (80)**: The function `gasket_map_extended_pages` is involved in mapping pages for a device, which is critical for enabling an AI Accelerator (AIA) to access shared memor...",[gasket_page_table_entry; sg_page_iter],[dma_addr; host_addr; dev_addr]
18,gasket-driver/src/gasket_core.c:gasket_open,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The `gasket_open` function does not involve any operations related to shared memory (SMem) with an AI Accelerator (AIA). It primarily handles the opening of a dev...,None,None
19,gasket-driver/src/gasket_core.c:gasket_check_and_invoke_callback_nolock,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gasket_check_and_invoke_callback_nolock` does not involve any operations related to shared memory management or interactions with an AI Accelerator ...,None,None
20,gasket-driver/src/gasket_core.c:gasket_reset_nolock,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gasket_reset_nolock` does not involve any operations related to shared memory management or interactions with an AI Accelerator (AIA). It primarily ...,None,None
21,gasket-driver/src/gasket_core.c:gasket_wait_with_reschedule,functions_by_file,Relevant_KD_Entry_Point,0,**AIARelevantFunction Score (0)**: The function `gasket_wait_with_reschedule` does not interact with shared memory or AI Accelerator (AIA) functionalities. It primarily reads a register value from ...,None,None
