,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
Google TPU,coral,92.5,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,7,95.60,90.00,5,0,0.0000,0.0000,0.0000,159,18,88.68,4,97.48,80.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,95,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,7,95.60,90.00,5,0,0.0000,0.0000,0.0000,159,18,88.68,4,97.48,80.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,97.5,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,7,95.60,90.00,5,0,0.0000,0.0000,0.0000,159,18,88.68,4,97.48,80.00,6,1,0.1667,1.0000,0.2857
Google TPU,coral,100,159,12,92.45,1,99.37,90.00,0,0,0.0000,0.0000,0.0000,159,13,91.82,7,95.60,90.00,5,0,0.0000,0.0000,0.0000,159,18,88.68,4,97.48,80.00,6,1,0.1667,1.0000,0.2857
NXP NPU,nxp,50,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,9,2,0.2222,1.0000,0.3636,1273,16,98.74,8,99.37,75.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,52.5,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,9,2,0.2222,1.0000,0.3636,1273,16,98.74,8,99.37,75.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,55,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,9,2,0.2222,1.0000,0.3636,1273,16,98.74,8,99.37,75.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,57.5,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,9,2,0.2222,1.0000,0.3636,1273,16,98.74,8,99.37,75.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,60,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,9,2,0.2222,1.0000,0.3636,1273,16,98.74,8,99.37,75.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,62.5,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,8,99.37,75.00,14,2,0.1429,1.0000,0.2500
NXP NPU,nxp,65,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,8,99.37,75.00,14,2,0.1429,1.0000,0.2500
NXP NPU,nxp,67.5,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,8,99.37,75.00,14,2,0.1429,1.0000,0.2500
NXP NPU,nxp,70,1273,13,98.98,4,99.69,85.00,13,2,0.1538,1.0000,0.2667,1273,9,99.29,6,99.53,65.00,4,1,0.2500,0.5000,0.3333,1273,16,98.74,8,99.37,75.00,14,2,0.1429,1.0000,0.2500
NXP NPU,nxp,72.5,1273,13,98.98,4,99.69,85.00,8,2,0.2500,1.0000,0.4000,1273,9,99.29,6,99.53,65.00,2,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,75,1273,13,98.98,4,99.69,85.00,8,2,0.2500,1.0000,0.4000,1273,9,99.29,6,99.53,65.00,2,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,77.5,1273,13,98.98,4,99.69,85.00,8,2,0.2500,1.0000,0.4000,1273,9,99.29,6,99.53,65.00,2,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,80,1273,13,98.98,4,99.69,85.00,8,2,0.2500,1.0000,0.4000,1273,9,99.29,6,99.53,65.00,2,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,13,2,0.1538,1.0000,0.2667
NXP NPU,nxp,82.5,1273,13,98.98,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,6,99.53,65.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,6,1,0.1667,0.5000,0.2500
NXP NPU,nxp,85,1273,13,98.98,4,99.69,85.00,2,1,0.5000,0.5000,0.5000,1273,9,99.29,6,99.53,65.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,6,1,0.1667,0.5000,0.2500
NXP NPU,nxp,87.5,1273,13,98.98,4,99.69,85.00,1,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,4,1,0.2500,0.5000,0.3333
NXP NPU,nxp,90,1273,13,98.98,4,99.69,85.00,1,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,1,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,4,1,0.2500,0.5000,0.3333
NXP NPU,nxp,92.5,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,1,0,0.0000,0.0000,0.0000
NXP NPU,nxp,95,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,1,0,0.0000,0.0000,0.0000
NXP NPU,nxp,97.5,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,1,0,0.0000,0.0000,0.0000
NXP NPU,nxp,100,1273,13,98.98,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,9,99.29,6,99.53,65.00,0,0,0.0000,0.0000,0.0000,1273,16,98.74,8,99.37,75.00,1,0,0.0000,0.0000,0.0000
TMMA,ti,50,6138,7,99.89,4,99.93,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,2,99.97,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,3,99.95,100.00,17,2,0.1176,1.0000,0.2105
TMMA,ti,52.5,6138,7,99.89,4,99.93,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,2,99.97,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,3,99.95,100.00,17,2,0.1176,1.0000,0.2105
TMMA,ti,55,6138,7,99.89,4,99.93,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,2,99.97,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,3,99.95,100.00,17,2,0.1176,1.0000,0.2105
TMMA,ti,57.5,6138,7,99.89,4,99.93,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,2,99.97,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,3,99.95,100.00,17,2,0.1176,1.0000,0.2105
TMMA,ti,60,6138,7,99.89,4,99.93,75.00,7,2,0.2857,1.0000,0.4444,6138,9,99.85,2,99.97,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,3,99.95,100.00,17,2,0.1176,1.0000,0.2105
TMMA,ti,62.5,6138,7,99.89,4,99.93,75.00,5,2,0.4000,1.0000,0.5714,6138,9,99.85,2,99.97,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,65,6138,7,99.89,4,99.93,75.00,5,2,0.4000,1.0000,0.5714,6138,9,99.85,2,99.97,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,67.5,6138,7,99.89,4,99.93,75.00,5,2,0.4000,1.0000,0.5714,6138,9,99.85,2,99.97,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,70,6138,7,99.89,4,99.93,75.00,5,2,0.4000,1.0000,0.5714,6138,9,99.85,2,99.97,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,3,99.95,100.00,15,2,0.1333,1.0000,0.2353
TMMA,ti,72.5,6138,7,99.89,4,99.93,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,75,6138,7,99.89,4,99.93,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,77.5,6138,7,99.89,4,99.93,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,80,6138,7,99.89,4,99.93,75.00,3,1,0.3333,0.5000,0.4000,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,82.5,6138,7,99.89,4,99.93,75.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,6,2,0.3333,1.0000,0.5000
TMMA,ti,85,6138,7,99.89,4,99.93,75.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,6,2,0.3333,1.0000,0.5000
TMMA,ti,87.5,6138,7,99.89,4,99.93,75.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,90,6138,7,99.89,4,99.93,75.00,1,1,1.0000,0.5000,0.6667,6138,9,99.85,2,99.97,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,3,99.95,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,92.5,6138,7,99.89,4,99.93,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,2,99.97,90.00,4,2,0.5000,1.0000,0.6667,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,95,6138,7,99.89,4,99.93,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,2,99.97,90.00,4,2,0.5000,1.0000,0.6667,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,97.5,6138,7,99.89,4,99.93,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,2,99.97,90.00,4,2,0.5000,1.0000,0.6667,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
TMMA,ti,100,6138,7,99.89,4,99.93,75.00,0,0,0.0000,0.0000,0.0000,6138,9,99.85,2,99.97,90.00,4,2,0.5000,1.0000,0.6667,6138,17,99.72,3,99.95,100.00,3,2,0.6667,1.0000,0.8000
HAILO NPU,hailo,50,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,20,2,0.1000,1.0000,0.1818,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,52.5,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,20,2,0.1000,1.0000,0.1818,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,55,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,20,2,0.1000,1.0000,0.1818,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,57.5,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,20,2,0.1000,1.0000,0.1818,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,60,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,20,2,0.1000,1.0000,0.1818,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,62.5,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,65,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,67.5,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,70,296,8,97.30,3,98.99,85.00,7,2,0.2857,1.0000,0.4444,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,20,1,0.0500,1.0000,0.0952
HAILO NPU,hailo,72.5,296,8,97.30,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,75,296,8,97.30,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,77.5,296,8,97.30,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,80,296,8,97.30,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,20,93.24,4,98.65,95.00,19,2,0.1053,1.0000,0.1905,296,21,92.91,3,98.99,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,82.5,296,8,97.30,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,20,93.24,4,98.65,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,3,98.99,100.00,17,1,0.0588,1.0000,0.1111
HAILO NPU,hailo,85,296,8,97.30,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,20,93.24,4,98.65,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,3,98.99,100.00,17,1,0.0588,1.0000,0.1111
HAILO NPU,hailo,87.5,296,8,97.30,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,20,93.24,4,98.65,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,3,98.99,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,90,296,8,97.30,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,20,93.24,4,98.65,95.00,17,2,0.1176,1.0000,0.2105,296,21,92.91,3,98.99,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,92.5,296,8,97.30,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,20,93.24,4,98.65,95.00,15,2,0.1333,1.0000,0.2353,296,21,92.91,3,98.99,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,95,296,8,97.30,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,20,93.24,4,98.65,95.00,15,2,0.1333,1.0000,0.2353,296,21,92.91,3,98.99,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,97.5,296,8,97.30,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,20,93.24,4,98.65,95.00,15,2,0.1333,1.0000,0.2353,296,21,92.91,3,98.99,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,100,296,8,97.30,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,20,93.24,4,98.65,95.00,15,2,0.1333,1.0000,0.2353,296,21,92.91,3,98.99,100.00,12,1,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,50,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,35,2,0.0571,1.0000,0.1081,7624,45,99.41,28,99.63,91.67,45,3,0.0667,1.0000,0.1250
NVIDIA GPU,nvidia,52.5,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,35,2,0.0571,1.0000,0.1081,7624,45,99.41,28,99.63,91.67,45,3,0.0667,1.0000,0.1250
NVIDIA GPU,nvidia,55,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,35,2,0.0571,1.0000,0.1081,7624,45,99.41,28,99.63,91.67,45,3,0.0667,1.0000,0.1250
NVIDIA GPU,nvidia,57.5,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,35,2,0.0571,1.0000,0.1081,7624,45,99.41,28,99.63,91.67,45,3,0.0667,1.0000,0.1250
NVIDIA GPU,nvidia,60,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,35,2,0.0571,1.0000,0.1081,7624,45,99.41,28,99.63,91.67,45,3,0.0667,1.0000,0.1250
NVIDIA GPU,nvidia,62.5,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,32,2,0.0625,1.0000,0.1176,7624,45,99.41,28,99.63,91.67,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,65,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,32,2,0.0625,1.0000,0.1176,7624,45,99.41,28,99.63,91.67,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,67.5,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,32,2,0.0625,1.0000,0.1176,7624,45,99.41,28,99.63,91.67,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,70,7624,29,99.62,14,99.82,80.00,27,2,0.0741,1.0000,0.1379,7624,35,99.54,18,99.76,90.00,32,2,0.0625,1.0000,0.1176,7624,45,99.41,28,99.63,91.67,36,3,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,72.5,7624,29,99.62,14,99.82,80.00,15,2,0.1333,1.0000,0.2353,7624,35,99.54,18,99.76,90.00,31,2,0.0645,1.0000,0.1212,7624,45,99.41,28,99.63,91.67,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,75,7624,29,99.62,14,99.82,80.00,15,2,0.1333,1.0000,0.2353,7624,35,99.54,18,99.76,90.00,31,2,0.0645,1.0000,0.1212,7624,45,99.41,28,99.63,91.67,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,77.5,7624,29,99.62,14,99.82,80.00,15,2,0.1333,1.0000,0.2353,7624,35,99.54,18,99.76,90.00,31,2,0.0645,1.0000,0.1212,7624,45,99.41,28,99.63,91.67,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,80,7624,29,99.62,14,99.82,80.00,15,2,0.1333,1.0000,0.2353,7624,35,99.54,18,99.76,90.00,31,2,0.0645,1.0000,0.1212,7624,45,99.41,28,99.63,91.67,32,3,0.0938,1.0000,0.1714
NVIDIA GPU,nvidia,82.5,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,25,2,0.0800,1.0000,0.1481,7624,45,99.41,28,99.63,91.67,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,85,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,25,2,0.0800,1.0000,0.1481,7624,45,99.41,28,99.63,91.67,28,3,0.1071,1.0000,0.1935
NVIDIA GPU,nvidia,87.5,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,25,2,0.0800,1.0000,0.1481,7624,45,99.41,28,99.63,91.67,21,1,0.0476,0.3333,0.0833
NVIDIA GPU,nvidia,90,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,25,2,0.0800,1.0000,0.1481,7624,45,99.41,28,99.63,91.67,21,1,0.0476,0.3333,0.0833
NVIDIA GPU,nvidia,92.5,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,16,0,0.0000,0.0000,0.0000,7624,45,99.41,28,99.63,91.67,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,95,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,16,0,0.0000,0.0000,0.0000,7624,45,99.41,28,99.63,91.67,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,97.5,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,16,0,0.0000,0.0000,0.0000,7624,45,99.41,28,99.63,91.67,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,100,7624,29,99.62,14,99.82,80.00,0,0,0.0000,0.0000,0.0000,7624,35,99.54,18,99.76,90.00,16,0,0.0000,0.0000,0.0000,7624,45,99.41,28,99.63,91.67,17,1,0.0588,0.3333,0.1000
AWS INF,aws,50,635,8,98.74,5,99.21,73.33,8,3,0.3750,1.0000,0.5455,635,13,97.95,7,98.90,90.00,13,1,0.0769,1.0000,0.1429,635,17,97.32,14,97.80,81.67,17,3,0.1765,1.0000,0.3000
AWS INF,aws,52.5,635,8,98.74,5,99.21,73.33,8,3,0.3750,1.0000,0.5455,635,13,97.95,7,98.90,90.00,13,1,0.0769,1.0000,0.1429,635,17,97.32,14,97.80,81.67,17,3,0.1765,1.0000,0.3000
AWS INF,aws,55,635,8,98.74,5,99.21,73.33,8,3,0.3750,1.0000,0.5455,635,13,97.95,7,98.90,90.00,13,1,0.0769,1.0000,0.1429,635,17,97.32,14,97.80,81.67,17,3,0.1765,1.0000,0.3000
