Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
3,ncdev_crwl_nc_range_mark,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_crwl_nc_range_mark` does not directly interact with an AI Accelerator (AIA) or manage shared memory (SMem) for an AIA. It primarily handles IO...,[struct neuron_ioctl_crwl_nc_map_ext; struct neuron_ioctl_crwl_nc_map],[nc_count; start_nc_index; end_nc_index; max_nc_available; bitmap]
4,ncdev_device_bdf,user_copy_operations,Message_Structure_Handling,100,"**AIARelevantFunction Score (0)**: The function `ncdev_device_bdf` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It simply retrieves the bus number, slot, ...",[struct neuron_ioctl_device_bdf],[bus_number; slot; func]
5,ncdev_mem_get_info_deprecated,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_mem_get_info_deprecated` does not directly interact with an AI Accelerator (AIA) or perform operations that would typically be associated with...,[struct neuron_ioctl_mem_get_info],[mem_handle; pa; mmap_offset]
6,ncdev_acquire_neuron_ds,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_acquire_neuron_ds` does not directly interact with an AI Accelerator (AIA) or perform operations that would typically be associated with memor...,[struct neuron_ioctl_neuron_ds_info],[pid; mmap_offset; size]
7,ncdev_cinit_set_state,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction (0%)**: The function `ncdev_cinit_set_state` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily handles user commands related...,[struct neuron_ioctl_cinit_set],[nc_id]
8,ncdev_mem_buf_copy,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_mem_buf_copy` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily handles memory buffer copying operations bet...,[struct neuron_ioctl_mem_buf_copy; struct neuron_ioctl_mem_buf_copy64],[mem_handle; buffer; copy_to_mem_handle; offset; size]
9,ncdev_semaphore_ioctl,user_copy_operations,Message_Structure_Handling,100,**AIARelevantFunction Score (0)**: The function `ncdev_semaphore_ioctl` does not interact with an AI Accelerator (AIA) or manage shared memory (SMem) in a way that is relevant to AIA operations. It...,[struct neuron_ioctl_semaphore],[nc_id]
10,ncdev_mem_alloc,user_copy_operations,Message_Structure_Handling,90,"**AIARelevantFunction Score (0)**: The function `ncdev_mem_alloc` does not directly interact with an AI Accelerator (AIA) or perform operations that are typical for AIA memory management, such as p...",[struct neuron_ioctl_mem_alloc],[mem_handle; size; dram_channel; dram_region; nc_id]
11,ncdev_mem_get_pa_deprecated,user_copy_operations,Message_Structure_Handling,90,**AIARelevantFunction (0%)**: The function `ncdev_mem_get_pa_deprecated` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily retrieves a physical address associated ...,[struct neuron_ioctl_mem_get_pa],[mem_handle; pa]
12,ncdev_nc_model_started_count,user_copy_operations,Message_Structure_Handling,90,"**AIARelevantFunction Score (0)**: The function `ncdev_nc_model_started_count` does not interact with an AI Accelerator (AIA) or perform any operations related to shared memory management, DMA, or ...",[struct neuron_ioctl_nc_model_started_count],[nc_id; started_count]
13,mc_alloc_internal,functions_by_file,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `mc_alloc_internal` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on memory allocation and management w...,[struct mem_chunk],[mc->pa; mc->va; mc->size; mc->dram_channel; mc->dram_region; mc->nc_id; mc->pid]
14,neuron_copy_from_user,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0)**: The function `neuron_copy_from_user` does not directly interact with any AI Accelerator (AIA) relevant functions. It primarily focuses on copying data from user s...,None,None
15,ncdev_device_info,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction (0%)**: The function `ncdev_device_info` does not involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on gathering device infor...,[struct neuron_ioctl_device_info],[connected_devices; bar_address; bar_size]
16,ncdev_ioctl,ioctl_operations,Message_Structure_Handling,70,**AIARelevantFunction Score (0)**: The function `ncdev_ioctl` does not directly involve sharing shared memory with an AI Accelerator (AIA). It primarily serves as an ioctl handler for various comma...,[None identified],[None identified]
