Rank,Function_Name,Operation_Type,Category,Score,Reasoning_Summary,Message_Structures,SMIDs_Identified
12,_UserMemoryCache,functions_by_file,AIARelevantFunction,70,"**AIARelevantFunction Score (70%)**: The function `_UserMemoryCache` interacts with memory management and DMA operations, which are relevant for AI Accelerator integration. It uses `dma_sync_sg_for...",[um_desc; sg_table],[dmaHandle; user_vaddr; dma_address]
1,drv_ioctl,user_copy_operations,Relevant_KD_Entry_Point,90,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that involve copying data bet...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
2,import_page_map,dma_operations,Relevant_KD_Entry_Point,80,"**AIARelevantFunction (90%)**: The function `import_page_map` is heavily involved in memory management for an AI Accelerator (AIA). It uses `pin_user_pages` and `get_user_pages`, which are critical...",[um_desc; sg_table; scatterlist],[dmaHandle; user_vaddr; physical address; pageCount]
3,_Import,functions_by_file,Relevant_KD_Entry_Point,70,"**AIARelevantFunction (80%)**: The function `_Import` is involved in managing memory mappings that are likely relevant for an AI Accelerator (AIA). It handles physical and virtual memory addresses,...",[struct um_desc],[user_vaddr; size; offset; pageCount; extraPage; dmaHandle]
4,gckIOMMU_Construct,functions_by_file,Relevant_KD_Entry_Point,60,**AIARelevantFunction Score (70%)**: The function `gckIOMMU_Construct` is involved in setting up an IOMMU (Input-Output Memory Management Unit) which is crucial for managing memory access between t...,[gcsIOMMU; iommu_domain],[paddingPageDmaHandle; device; domain]
5,_GFPAlloc,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction (80%)**: The function `_GFPAlloc` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations. It utilizes functions like `dma_map_page` and `dma_m...",[LINUX_MDL; gfp_mdl_priv],[dmaHandle; physical; logical; contiguous; numPages]
6,gckVIDMEM_NODE_LockCPU,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,None
7,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in memory management that is relevant to an AI Accelerator (AIA) context. It interacts with DMA buffers,...",[gcsUSER_MEMORY_DESC; dma_buf],[handle; dmabuf; logical; physical; size]
8,_UserMemoryAttach,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction Score (70)**: The function `_UserMemoryAttach` is involved in managing memory that may be shared with an AI Accelerator (AIA). It allocates a `um_desc` structure, which contai...",[gcsATTACH_DESC; um_desc; LINUX_MDL],[userMem.memory; userMem.physical; userMem.size; dmaHandle]
9,_UserMemoryPhysical,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction (80%)**: The function `_UserMemoryPhysical` is involved in obtaining physical addresses for user memory, which is critical for sharing memory with an AI Accelerator (AIA). It ...",[um_desc],[dmaHandle; physical; pages; pfns]
10,release_page_map,functions_by_file,Relevant_KD_Entry_Point,60,"**AIARelevantFunction (80)**: The function `release_page_map` is involved in managing DMA memory operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address; pageCount]
1,_Import,functions_by_file,Message_Structure_Handling,90,"**AIARelevantFunction (80%)**: The function `_Import` is involved in managing memory mappings that are likely relevant for an AI Accelerator (AIA). It handles physical and virtual memory addresses,...",[struct um_desc],[user_vaddr; size; offset; pageCount; extraPage; dmaHandle]
2,import_page_map,functions_by_file,Message_Structure_Handling,90,**AIARelevantFunction (80%)**: The function `import_page_map` is involved in managing memory pages that are likely to be shared with an AI Accelerator (AIA). It uses `pin_user_pages` and `get_user_...,[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; user_vaddr; pageCount; dma_address]
3,release_page_map,functions_by_file,Message_Structure_Handling,90,"**AIARelevantFunction (80)**: The function `release_page_map` is involved in managing DMA memory operations, which are critical for AI Accelerator integration. It uses `dma_sync_sg_for_device` and ...",[struct um_desc; struct sg_table; struct scatterlist],[dmaHandle; dma_address; pageCount]
4,drv_ioctl,user_copy_operations,Message_Structure_Handling,85,**AIARelevantFunction Score (80)**: The function `drv_ioctl` is involved in handling IOCTL commands that interact with the AI Accelerator (AIA). It performs operations that involve copying data bet...,[DRIVER_ARGS; gcsHAL_INTERFACE; gcsHAL_PROFILER_INTERFACE],[InputBuffer; OutputBuffer; InputBufferSize; OutputBufferSize; devIndex; physicalAddress]
5,gckVIDMEM_NODE_LockCPU,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70%)**: The function `gckVIDMEM_NODE_LockCPU` is involved in managing video memory, which is relevant for AI accelerators that require efficient memory access. The func...",None,None
6,_GFPAlloc,dma_operations,Message_Structure_Handling,80,"**AIARelevantFunction (70%)**: The function `_GFPAlloc` is involved in memory allocation, which is critical for AI Accelerator (AIA) operations, particularly when it comes to managing memory for DM...",[LINUX_MDL; gfp_mdl_priv; gfp_alloc; sg_table],[dmaHandle; dma_addr; contiguous; numPages]
7,gckVIDMEM_NODE_WrapUserMemory,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `gckVIDMEM_NODE_WrapUserMemory` is involved in memory management that is relevant to an AI Accelerator (AIA) context. It interacts with DMA buffers,...",[gcsUSER_MEMORY_DESC; dma_buf],[handle; dmabuf; logical; physical; size]
8,_UserMemoryAttach,functions_by_file,Message_Structure_Handling,80,"**AIARelevantFunction Score (70)**: The function `_UserMemoryAttach` is involved in managing memory that may be shared with an AI Accelerator (AIA). It allocates a `um_desc` structure, which contai...",[gcsATTACH_DESC; um_desc; LINUX_MDL],[userMem.memory; userMem.physical; userMem.size; dmaHandle]
9,_UserMemoryCache,dma_operations,Message_Structure_Handling,80,"**AIARelevantFunction (70%)**: The function `_UserMemoryCache` interacts with memory management operations that are relevant for AI Accelerator integration, particularly in the context of DMA opera...",[struct um_desc; struct LINUX_MDL],[dmaHandle; user_vaddr; size]
10,gckOS_CopyFromUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyFromUserData` does not directly involve any operations related to sharing memory with an AI Accelerator (AIA). It primarily focuses on co...,[None identified],[None identified]
11,gckOS_CopyToUserData,user_copy_operations,Message_Structure_Handling,80,**AIARelevantFunction Score (0%)**: The function `gckOS_CopyToUserData` does not directly involve sharing memory with an AI Accelerator (AIA). It primarily focuses on copying data from kernel space...,None,None
12,gckIOMMU_Construct,dma_operations,Message_Structure_Handling,70,**AIARelevantFunction (80%)**: The function `gckIOMMU_Construct` is involved in setting up an IOMMU (Input/Output Memory Management Unit) which is crucial for managing memory access between the CPU...,[gcsIOMMU; iommu_domain],[paddingPageDmaHandle; domain; device]
13,_UserMemoryPhysical,functions_by_file,Message_Structure_Handling,70,"**AIARelevantFunction (80%)**: The function `_UserMemoryPhysical` is involved in obtaining physical addresses for user memory, which is critical for sharing memory with an AI Accelerator (AIA). It ...",[um_desc],[dmaHandle; physical; pages; pfns]
