,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
NXP NPU,nxp,62.5,1273,14,98.90,4,99.69,85.00,14,4,0.2500,1.0000,0.4000,1273,7,99.45,7,99.45,60.00,4,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,65,1273,14,98.90,4,99.69,85.00,14,4,0.2500,1.0000,0.4000,1273,7,99.45,7,99.45,60.00,4,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,67.5,1273,14,98.90,4,99.69,85.00,14,4,0.2500,1.0000,0.4000,1273,7,99.45,7,99.45,60.00,4,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,70,1273,14,98.90,4,99.69,85.00,14,4,0.2500,1.0000,0.4000,1273,7,99.45,7,99.45,60.00,4,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,16,2,0.1250,1.0000,0.2222
NXP NPU,nxp,72.5,1273,14,98.90,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,7,99.45,7,99.45,60.00,2,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,11,2,0.1818,1.0000,0.3077
NXP NPU,nxp,75,1273,14,98.90,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,7,99.45,7,99.45,60.00,2,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,11,2,0.1818,1.0000,0.3077
NXP NPU,nxp,77.5,1273,14,98.90,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,7,99.45,7,99.45,60.00,2,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,11,2,0.1818,1.0000,0.3077
NXP NPU,nxp,80,1273,14,98.90,4,99.69,85.00,7,4,0.4444,1.0000,0.6154,1273,7,99.45,7,99.45,60.00,2,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,11,2,0.1818,1.0000,0.3077
NXP NPU,nxp,82.5,1273,14,98.90,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,7,99.45,7,99.45,60.00,1,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,4,0,0.0000,0.0000,0.0000
NXP NPU,nxp,85,1273,14,98.90,4,99.69,85.00,2,2,0.6667,0.5000,0.5714,1273,7,99.45,7,99.45,60.00,1,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,4,0,0.0000,0.0000,0.0000
NXP NPU,nxp,87.5,1273,14,98.90,4,99.69,85.00,1,2,1.0000,0.5000,0.6667,1273,7,99.45,7,99.45,60.00,1,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,2,0,0.0000,0.0000,0.0000
NXP NPU,nxp,90,1273,14,98.90,4,99.69,85.00,1,2,1.0000,0.5000,0.6667,1273,7,99.45,7,99.45,60.00,1,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,2,0,0.0000,0.0000,0.0000
NXP NPU,nxp,92.5,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,7,99.45,7,99.45,60.00,0,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,95,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,7,99.45,7,99.45,60.00,0,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,97.5,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,7,99.45,7,99.45,60.00,0,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,0,0,0.0000,0.0000,0.0000
NXP NPU,nxp,100,1273,14,98.90,4,99.69,85.00,0,0,0.0000,0.0000,0.0000,1273,7,99.45,7,99.45,60.00,0,0,0.0000,0.0000,0.0000,1273,19,98.51,7,99.45,80.00,0,0,0.0000,0.0000,0.0000
TMMA,ti,50,6138,8,99.87,6,99.90,75.00,8,2,0.2500,1.0000,0.4000,6138,8,99.87,6,99.90,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,52.5,6138,8,99.87,6,99.90,75.00,8,2,0.2500,1.0000,0.4000,6138,8,99.87,6,99.90,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,55,6138,8,99.87,6,99.90,75.00,8,2,0.2500,1.0000,0.4000,6138,8,99.87,6,99.90,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,57.5,6138,8,99.87,6,99.90,75.00,8,2,0.2500,1.0000,0.4000,6138,8,99.87,6,99.90,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,60,6138,8,99.87,6,99.90,75.00,8,2,0.2500,1.0000,0.4000,6138,8,99.87,6,99.90,90.00,8,2,0.2500,1.0000,0.4000,6138,17,99.72,2,99.97,100.00,16,2,0.1250,1.0000,0.2222
TMMA,ti,62.5,6138,8,99.87,6,99.90,75.00,7,2,0.2857,1.0000,0.4444,6138,8,99.87,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,2,99.97,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,65,6138,8,99.87,6,99.90,75.00,7,2,0.2857,1.0000,0.4444,6138,8,99.87,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,2,99.97,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,67.5,6138,8,99.87,6,99.90,75.00,7,2,0.2857,1.0000,0.4444,6138,8,99.87,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,2,99.97,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,70,6138,8,99.87,6,99.90,75.00,7,2,0.2857,1.0000,0.4444,6138,8,99.87,6,99.90,90.00,7,2,0.2857,1.0000,0.4444,6138,17,99.72,2,99.97,100.00,14,2,0.1429,1.0000,0.2500
TMMA,ti,72.5,6138,8,99.87,6,99.90,75.00,3,1,0.3333,0.5000,0.4000,6138,8,99.87,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,2,99.97,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,75,6138,8,99.87,6,99.90,75.00,3,1,0.3333,0.5000,0.4000,6138,8,99.87,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,2,99.97,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,77.5,6138,8,99.87,6,99.90,75.00,3,1,0.3333,0.5000,0.4000,6138,8,99.87,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,2,99.97,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,80,6138,8,99.87,6,99.90,75.00,3,1,0.3333,0.5000,0.4000,6138,8,99.87,6,99.90,90.00,6,2,0.3333,1.0000,0.5000,6138,17,99.72,2,99.97,100.00,12,2,0.1667,1.0000,0.2857
TMMA,ti,82.5,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,5,1,0.2000,0.5000,0.2857,6138,17,99.72,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,85,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,5,1,0.2000,0.5000,0.2857,6138,17,99.72,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,87.5,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,5,1,0.2000,0.5000,0.2857,6138,17,99.72,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,90,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,5,1,0.2000,0.5000,0.2857,6138,17,99.72,2,99.97,100.00,5,2,0.4000,1.0000,0.5714
TMMA,ti,92.5,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,95,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,97.5,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
TMMA,ti,100,6138,8,99.87,6,99.90,75.00,0,0,0.0000,0.0000,0.0000,6138,8,99.87,6,99.90,90.00,3,1,0.3333,0.5000,0.4000,6138,17,99.72,2,99.97,100.00,2,2,1.0000,1.0000,1.0000
HAILO NPU,hailo,50,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,52.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,55,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,57.5,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,60,296,9,96.96,3,98.99,85.00,9,2,0.2222,1.0000,0.3636,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,23,1,0.0435,1.0000,0.0833
HAILO NPU,hailo,62.5,296,9,96.96,3,98.99,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,65,296,9,96.96,3,98.99,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,67.5,296,9,96.96,3,98.99,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,70,296,9,96.96,3,98.99,85.00,8,2,0.2500,1.0000,0.4000,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,21,1,0.0476,1.0000,0.0909
HAILO NPU,hailo,72.5,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,75,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,77.5,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,80,296,9,96.96,3,98.99,85.00,5,2,0.4000,1.0000,0.5714,296,19,93.58,13,95.61,95.00,19,2,0.1053,1.0000,0.1905,296,23,92.23,5,98.31,100.00,19,1,0.0526,1.0000,0.1000
HAILO NPU,hailo,82.5,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,13,95.61,95.00,17,2,0.1176,1.0000,0.2105,296,23,92.23,5,98.31,100.00,17,1,0.0588,1.0000,0.1111
HAILO NPU,hailo,85,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,13,95.61,95.00,17,2,0.1176,1.0000,0.2105,296,23,92.23,5,98.31,100.00,17,1,0.0588,1.0000,0.1111
HAILO NPU,hailo,87.5,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,13,95.61,95.00,17,2,0.1176,1.0000,0.2105,296,23,92.23,5,98.31,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,90,296,9,96.96,3,98.99,85.00,2,1,0.5000,0.5000,0.5000,296,19,93.58,13,95.61,95.00,17,2,0.1176,1.0000,0.2105,296,23,92.23,5,98.31,100.00,15,1,0.0667,1.0000,0.1250
HAILO NPU,hailo,92.5,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,13,95.61,95.00,12,1,0.0833,0.5000,0.1429,296,23,92.23,5,98.31,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,95,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,13,95.61,95.00,12,1,0.0833,0.5000,0.1429,296,23,92.23,5,98.31,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,97.5,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,13,95.61,95.00,12,1,0.0833,0.5000,0.1429,296,23,92.23,5,98.31,100.00,12,1,0.0833,1.0000,0.1538
HAILO NPU,hailo,100,296,9,96.96,3,98.99,85.00,0,0,0.0000,0.0000,0.0000,296,19,93.58,13,95.61,95.00,12,1,0.0833,0.5000,0.1429,296,23,92.23,5,98.31,100.00,12,1,0.0833,1.0000,0.1538
NVIDIA GPU,nvidia,50,7624,27,99.65,14,99.82,85.00,26,2,0.0769,1.0000,0.1429,7624,42,99.45,19,99.75,90.00,42,3,0.0698,1.0000,0.1304,7624,43,99.44,25,99.67,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,52.5,7624,27,99.65,14,99.82,85.00,26,2,0.0769,1.0000,0.1429,7624,42,99.45,19,99.75,90.00,42,3,0.0698,1.0000,0.1304,7624,43,99.44,25,99.67,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,55,7624,27,99.65,14,99.82,85.00,26,2,0.0769,1.0000,0.1429,7624,42,99.45,19,99.75,90.00,42,3,0.0698,1.0000,0.1304,7624,43,99.44,25,99.67,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,57.5,7624,27,99.65,14,99.82,85.00,26,2,0.0769,1.0000,0.1429,7624,42,99.45,19,99.75,90.00,42,3,0.0698,1.0000,0.1304,7624,43,99.44,25,99.67,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,60,7624,27,99.65,14,99.82,85.00,26,2,0.0769,1.0000,0.1429,7624,42,99.45,19,99.75,90.00,42,3,0.0698,1.0000,0.1304,7624,43,99.44,25,99.67,90.00,43,3,0.0698,1.0000,0.1304
NVIDIA GPU,nvidia,62.5,7624,27,99.65,14,99.82,85.00,25,2,0.0800,1.0000,0.1481,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,65,7624,27,99.65,14,99.82,85.00,25,2,0.0800,1.0000,0.1481,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,67.5,7624,27,99.65,14,99.82,85.00,25,2,0.0800,1.0000,0.1481,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,70,7624,27,99.65,14,99.82,85.00,25,2,0.0800,1.0000,0.1481,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,38,3,0.0789,1.0000,0.1463
NVIDIA GPU,nvidia,72.5,7624,27,99.65,14,99.82,85.00,15,2,0.1333,1.0000,0.2353,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,75,7624,27,99.65,14,99.82,85.00,15,2,0.1333,1.0000,0.2353,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,77.5,7624,27,99.65,14,99.82,85.00,15,2,0.1333,1.0000,0.2353,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,80,7624,27,99.65,14,99.82,85.00,15,2,0.1333,1.0000,0.2353,7624,42,99.45,19,99.75,90.00,37,3,0.0789,1.0000,0.1463,7624,43,99.44,25,99.67,90.00,34,3,0.0882,1.0000,0.1622
NVIDIA GPU,nvidia,82.5,7624,27,99.65,14,99.82,85.00,3,1,0.3333,0.5000,0.4000,7624,42,99.45,19,99.75,90.00,27,3,0.1071,1.0000,0.1935,7624,43,99.44,25,99.67,90.00,25,3,0.1200,1.0000,0.2143
NVIDIA GPU,nvidia,85,7624,27,99.65,14,99.82,85.00,3,1,0.3333,0.5000,0.4000,7624,42,99.45,19,99.75,90.00,27,3,0.1071,1.0000,0.1935,7624,43,99.44,25,99.67,90.00,25,3,0.1200,1.0000,0.2143
NVIDIA GPU,nvidia,87.5,7624,27,99.65,14,99.82,85.00,2,1,0.5000,0.5000,0.5000,7624,42,99.45,19,99.75,90.00,27,3,0.1071,1.0000,0.1935,7624,43,99.44,25,99.67,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,90,7624,27,99.65,14,99.82,85.00,2,1,0.5000,0.5000,0.5000,7624,42,99.45,19,99.75,90.00,27,3,0.1071,1.0000,0.1935,7624,43,99.44,25,99.67,90.00,17,1,0.0588,0.3333,0.1000
NVIDIA GPU,nvidia,92.5,7624,27,99.65,14,99.82,85.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,19,99.75,90.00,15,0,0.0000,0.0000,0.0000,7624,43,99.44,25,99.67,90.00,10,1,0.1000,0.3333,0.1538
NVIDIA GPU,nvidia,95,7624,27,99.65,14,99.82,85.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,19,99.75,90.00,15,0,0.0000,0.0000,0.0000,7624,43,99.44,25,99.67,90.00,10,1,0.1000,0.3333,0.1538
NVIDIA GPU,nvidia,97.5,7624,27,99.65,14,99.82,85.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,19,99.75,90.00,15,0,0.0000,0.0000,0.0000,7624,43,99.44,25,99.67,90.00,10,1,0.1000,0.3333,0.1538
NVIDIA GPU,nvidia,100,7624,27,99.65,14,99.82,85.00,0,0,0.0000,0.0000,0.0000,7624,42,99.45,19,99.75,90.00,15,0,0.0000,0.0000,0.0000,7624,43,99.44,25,99.67,90.00,10,1,0.1000,0.3333,0.1538
AWS INF,aws,50,635,9,98.58,7,98.90,70.00,9,3,0.3333,1.0000,0.5000,635,13,97.95,8,98.74,90.00,13,3,0.2000,1.0000,0.3333,635,19,97.01,13,97.95,85.00,19,3,0.1579,1.0000,0.2727
AWS INF,aws,52.5,635,9,98.58,7,98.90,70.00,9,3,0.3333,1.0000,0.5000,635,13,97.95,8,98.74,90.00,13,3,0.2000,1.0000,0.3333,635,19,97.01,13,97.95,85.00,19,3,0.1579,1.0000,0.2727
AWS INF,aws,55,635,9,98.58,7,98.90,70.00,9,3,0.3333,1.0000,0.5000,635,13,97.95,8,98.74,90.00,13,3,0.2000,1.0000,0.3333,635,19,97.01,13,97.95,85.00,19,3,0.1579,1.0000,0.2727
